id,affil1
947,"IIT Bombay, India"
948,"IIT Bombay, Mumba?, India"
949,IIT-Bombay
950,"IIT, Bombay"
951,"Indian Institute of Science, Bangalore, India"
952,Indian Institute of Technology Bombay
953,"Indian Institute of Technology Bombay, Mumbai, India"
954,"Indian Institute of Technology---Mumbai, Mumbai, India"
955,"Indian Institute of Technology-Bombay, Powai, Mumbai, India"
956,"Indian Institute of Technology, Bombay"
957,"Indian Institute of Technology, Bombay, India"
958,"Indian Institute of Technology, Bombay, India; E-mail: sunita@it.iitb.ac.in"
959,"Indian Institute of Technology, Bombay, Powai, Mumbai"
960,"Indian Institute of Technology, Mumbai, India"
961,"Indian Institute of Technology, New Delhi, India"
962,Indiana University at Bloomington
963,"Indiana University, Bloomington, IN"
964,"Infobright Inc., Canada"
965,"Infobright Inc., Poland"
966,"Infobright Inc., Toronto, Canada"
967,"Infobright Inc., Warsaw, Poland"
968,"Infolab, Department of Information Systems and Management, Tilburg University, PO Box 90153, 5000 LE Tilburg, The Netherlands; e-mail: ling&commat;kub.nl"
969,"INFOLAB, Tilburg University, Tilburg, The Netherlands 5000 LE"
970,InFomix Software
971,"Informatics Laboratory, Agricultural University of Athens, Greece"
972,"Informatik V, RWTH Aachen, Germany"
973,"Information Management & System, Group Microsoft Research Asia, Beijing, China"
974,"Information School, Renmin University of China, Beijing, China"
975,"Information Sciences Institute, University of Southern California, CA 90292, Marina del Rey, USA"
976,"Information Sciences Institute, University of Southern California, USA"
977,"Information Sciences Institute, USC, Marina del Rey, California, CA"
978,"Information Sciences Research Center, Bell Laboratories, 600 Mountain Avenue, Murray Hill NJ"
979,"Information Sciences Research Center, Bell Laboratories, Murray Hill, NJ"
980,"Information Systems Department, University of Maryland Baltimore County, USA"
981,"Information Technology Lab., LG Electronics Institute of Technology"
982,"Informix Software Inc, Los Gatos, USA"
983,"Informix Software, Los Gatos, CA, USA"
984,"Informix, Menlo Park, CA, USA"
985,INRIA
986,INRIA  Rocquencourt
987,INRIA - CNAM
988,INRIA Futurs
989,"INRIA Futurs, France"
990,INRIA Lorraine
991,INRIA Rocquencourt
992,"INRIA Rocquencourt, 78153 Le Chesnay, France"
993,"INRIA Rocquencourt, Domaine de Voluceau, Le Chesnay - France"
994,"INRIA Rocquencourt, France"
995,"INRIA Rocquencourt, Le Chesnay, France"
996,"INRIA Rooquencourt, BP 105,78153, Le Chesnay Cedex, France"
997,INRIA Roquencourt; E-mail: dana@rodin.inria.fr
998,"INRIA-Futurs, Orsay, Orsay Cedex, France"
999,"INRIA-Orsay, France"
1000,"INRIA-Rocquencourt, Le Chesnay Cedex, France"
1001,"INRIA, BP 105, 78153 Le Chesnay, France"
1002,"INRIA, Domaine de Voluceau BP 105, 78153 Le Chesnay Cedex, France"
1003,"INRIA, France"
1004,"INRIA, Nantes, France"
1005,"INRIA, Orsay Cedex, France"
1006,INRIA&Tel-Aviv U.
1007,"Institut f?rmatik, TU-M��nchen, Orleansstra?e, M��nchen, Germany"
1008,"Institut f��r Informatik, Ludwig-Maximilians-Universit?t M��nchen"
1009,"Institut fur Informatik, Technical University of Munich, Orleanstr. 34, Munich, D-81667, Germany"
1010,"Institut f��r Informatik, TU M��nchen, Germany"
1011,"Institut f��r Informatik, Universit?t Freiburg, Freiburg, Germany"
1012,"Institut f��r Informatik, University of T��bingen, T��bingen, Germany"
1013,"Institut T��l��com, T��l��com ParisTech, CNRS LTCI, Paris, France"
1014,"Institute AIFB, Universit?t Karlsruhe, Karlsruhe, Germany"
1015,"Institute for Advanced Computer Studies and Department of Computer Science, University of Maryland, College Park"
1016,"Institute for Computer Science, University of Munich, Oettingenstr. 67, D-80538 M��nchen, Germany"
1017,"Institute for Computer Science, University of Munich, Oettingenstr. 67, D-80538 Munich, Germany"
1018,"Institute for Program Structures and Data Organisation, Universit?t Karlsruhe (TH), Karlsruhe, Germany"
1019,"Institute of Communication and Computer Systems and Department of Electrical and Computer Engineering, National Technical University of Athens, Zographou, Athens, Hellas"
1020,"Institute of Communication and Computer Systems and School of Electrical and Computer Engineering, National Technical University of Athens, Athens, Greece 15773"
1021,"Institute of Communication and Computer Systems and School of Electrical and Computer Engineering, National Technical University of Athens, Zographou, Athens, Hellas"
1022,"Institute of Computer Science and Information Engineering, National Chiayi University, Chiayi, Taiwan; E-mail: ychen@sun11.ncytc.edu.tw"
1023,"Institute of Computer Science, Forth, P.O, Box 1385, Heraldion, Greece"
1024,"Institute of Computer Science, University of Augsburg, Augsburg, Germany"
1025,"Institute of Computing Technology, Chinese Academy of Sciences and Graduate School, Chinese Academy of Sciences, Zhongguancun, Beijing, P.R.China"
1026,"Institute of Computing, University of Campinas, Caixa Postal 6176, SP, 13081-970, Campinas, Brazil"
1027,"Institute of Industrial Science, University of Tokyo, JAPAN"
1028,"Institute of Industrial Science, University of Tokyo, Komaba, Meguro-ku, Tokyo"
1029,"Institute of Information Engineering, National Cheng Kung University, Tainan, Taiwan; E-mail: leec@dblab.iie.ncku.edu.tw"
1030,"Institute of Information Science, Academia Sinica, Taipei, Taiwan"
1031,"Institute of Information Science, Academia Sinica, Taipei, Taiwan and Department of Computer Science and Information Engineering, National Taiwan University of Science and Technology, Taipei, Taiwan"
1032,"Institute of Information Systems, ETH Zurich, Switzerland"
1033,"Institute of Information Systems, ETH Zurich, Zurich, Switzerland"
1034,"Institute of Information Systems, Faculty of Economics, Humboldt University Berlin, 10178 Berlin, Germany; e-mail: myra@wiwi.hu-berlin.de"
1035,"Institute of Information Systems, Switzerland"
1036,"Institute of Parallel and Distributed Systems, University of Stuttgart, Stuttgart, Germany"
1037,"Institute of Pedagogy and Informatics, Faculty of Philosophy IV, Humboldt University Berlin, 10117 Berlin, Germany; e-mail: berendt@educat.hu-berlin.de"
1038,"Institute of Remote Sensing Applications, Chinese Academy of Sciences, Beijing"
1039,"Institute of Technical Medicine, Faculty of Science and Technology, University of Twente, Enschede, The Netherlands 7500AE"
1040,"Instituto de Inform��tica, Universidade Federal do Rio Grande do Sul - UFRGS, Brazil"
1041,"Integrated Data System Department, Siemens Corporate Research, Princeton, USA 08540"
1042,"Integrated Media Systems Center & Computer Science Department, University of Southern California, Los Angeles, CA"
1043,Intel Corporation
1044,"Intel Corporation, Santa Clara, CA"
1045,Intel Research Berkeley
1046,"Intel Research Berkeley, Berkeley, CA"
1047,"Intel Research Laboratory, Berkeley, CA"
1048,Intel Research Pittsburgh
1049,"Intel Research Pittsburgh, Pittsburgh, PA"
1050,"Intel Research Pittsburgh, Pittsburgh, PA, USA"
1051,"Intel Research, Berkeley"
1052,"Intel Research, Berkeley, CA"
1053,"Intel Research, Berkeley, CA, USA"
1054,"Intel Research, Pittsburgh, Pennsylvania, PA"
1055,"International Institute of Information Technology, 5000019, Gachhilbowli, Hyderabad, India"
1056,"ISLA, Universiteit van Amsterdam, The Netherlands"
1057,"ISLA, University of Amsterdam, The Netherlands"
1058,"ISTI-CNR, Pisa, Italy"
1059,itr-rescue.org
1060,itr-rescue.org (UC Irvine)
1061,Japan Advanced Institute of Science and Technology
1062,"Japan Advanced Institute of Science and Technology, Asahidai, Tatsunokuchi, Ishikawa, Japan"
1063,"Japan Advanced Institute of Science and Technology, Ishikawa, Japan"
1064,Johns Hopkins University
1065,"Johns Hopkins University, Baltimore, MD"
1066,KAIST
1067,"KAIST, Taejon, KOREA"
1068,"Kelman GmbH Berlin, Berlin, Germany"
1069,"Kent State University, Kent, OH"
1070,"Kent State University, Kent, OH, USA"
1071,"Key Labs of Data Engineering and Knowledge Engineering, MOE, Renmin University of China, Beijing, People's Republic of China"
1072,"Kickfire, Santa Clara, , CA, USA"
1073,"King Abdullah University of Science and Technology, Jedah, Saudi Arabia"
1074,"King Abdullah University of Science and Technology, Soudi Arabia, Saudi Arabia"
1075,Korea Advanced Institute of Science and Technology
1076,"Korea Advanced Institute of Science and Technology (KAIST), Daejeon, Korea"
1077,"Korea Advanced Institute of Science and Technology (KAIST), Daejeon, South Korea"
1078,"Korea Advanced Institute of Science and Technology (KAIST), Taejon, Korea"
1079,"Korea Advanced Institute of Science and Technology and Advanced Information Technology Research Center at KAIST, Taejon, KOREA"
1080,"Korea Advanced Institute of Science and Technology, 373-1, Gusong-dong, Yusong-gu, Daejeon 305-701, South Korea"
1081,"Korea Advanced Institute of Science and Technology, Daejeon-City, Korea"
1082,"Korea Advanced Institute of Science and Technology, Daejeon, South Korea"
1083,"Korea Advanced Institute of Science and Technology, Taejon, Korea"
1084,"Korea Advanced Institute of Science and Technology, Yusong-gu, Taejon, Korea"
1085,"Kyoto University, School of Informatics, Yoshida-Honmachi, Sakyo-ku, Kyoto, Japan"
1086,"Kyoto University, Yoshida-Honmachi, Sakyo-ku, Kyoto, Japan"
1087,"Kyungpook National University, Daegu, South Korea"
1088,"Kyungpook National University, Republic of Korea"
1089,"L3S Research Center, Hanover, Germany"
1090,"L3S, University of Hannover"
1091,"L3S/University of Hannover, Hannover, Germany"
1092,"La Trobe University, Australia"
1093,"Laboratoire de Recherche en Informatique, Universit�� de Paris-Sud, France"
1094,"Laboratoire LIMOS, ISIMA, Clermont-Ferrand, France"
1095,"Laboratory for Foundations of Computer Science, School of Informatics, University of Edinburgh, UK"
1096,"Laboratory for Foundations of Computer Science, University of Edinburgh, Edinburgh, UK"
1097,"Lamsade, University of Paris-Dauphine, Paris, France"
1098,"Large Scale Distributed Information Systems (LSDIS) Lab, Computer Science Department, University of Georgia, Athens, GA"
1099,"Large Scale Distributed Information Systems Lab, Computer Science Department, University of Georgia, Athens, GA 30602-7404, USA; e-mail: amit@cs.uga.edu"
1100,"Lawrence Berkeley National Laboratory, Berkeley, CA"
1101,"Lawrence Berkeley National Laboratory, Berkeley, CA, USA"
1102,"Lehrstuhl f��r Informationssysteme, Universit?t des Saarlandes, Saarbr��cken, Germany"
1103,"Lehrstuhl f��r Praktische Informatik III, Universit?t Mannheim, 68131, Mannheim, Germany"
1104,"Leibniz University Hanover, Hanover, Germany"
1105,"LG Datenbanksysteme f��r neue Anwendungen, FernUniversit?t Hagen, Germany"
1106,"LG Electronics, Inc., Gangnam-gu, Seoul, Korea"
1107,"LIMOS, Universit�� Blaise Pascal, France"
1108,"Lincoln Labs, Massachusetts Institute of Technology, Cambridge , MA, USA"
1109,lndian Institute of Science
1110,LORIA-INRIA
1111,"LRI - Univ. Paris-Sud, France"
1112,"LRI, Universit�� Paris-Sud, Orsay, France"
1113,"Lucent Bell Labs, 600 Mountain Avenue, Murray Hill, NJ, Computer Science and Engg., Tndian Institiue of Technology, Mumbai 400076,INDIA"
1114,"Lucent Bell Labs, Murray Hill, NJ"
1115,"Lucent Technologies - Bell Laboratories, Murray Hill, NJ"
1116,Lucent Technologies-Bell Laboratories
1117,"Lucent Technologies, Bell Laboratories"
1118,"Lucent Technologies, Bell Laboratories, Murray Hill, NJ"
1119,"Lucent Technologies, Bell Labs"
1120,"Lucent Technologies, Murray Hill, NJ"
1121,"Ludwig-Maximilians-University, Munich, Germany"
1122,M.I.T
1123,M.I.T.
1124,"Management Information Systems Department, Haifa University, Haifa, Israel"
1125,Martin-Luther-University of Halle
1126,Massachusetts Institute of Technology
1127,"Massachusetts Institute of Technology, Cambridge, MA"
1128,"Massachusetts Institute of Technology, Cambridge, MA, USA"
1129,"Massachusetts Institute of Technology, Canbridge, MA, USA"
1130,"Mathematics & Computing Technology, Boeing Phantom Works, Seattle, Washington"
1131,"Mathematics and Computing Technology, Phantom Works, The Boeing Company, Bellevue, Washington, USA; E-mail: changzhou.wang@boeing.com"
1132,"Max Planck Institut fur Informatik, Saarbr��cken, Germany"
1133,"Max Planck Institute for Informatics Campus, Saarbr��cken, Germany"
1134,"Max Planck Institute for Informatics, Saarbr��cken, Germany"
1135,"Max Planck Institute, Saarbruecken, Germany"
1136,"Max-Planck Institute for Computer Science, Saarbr��cken, Germany"
1137,"Max-Planck Institute for Computer Science, Saarbruecken, Germany"
1138,"Max-Planck Institute for Informatics, Saarbr��cken, Germany"
1139,"Max-Planck Institute for Informatics, Saarbruecken, Germany"
1140,"Max-Planck Institute of Computer Science, Saarbruecken, Germany"
1141,"Max-Planck-Institut f�� Informatik, Saarbr��cken, Germany"
1142,"Max-Planck-Institut f��r Informatik, Germany"
1143,"Max-Planck-Institut f��r Informatik, Saarbr��cken, Germany"
1144,McGill Univ. Montreal
1145,"McGill University, Canada"
1146,"McGill University, Montreal, Quebec, Canada"
1147,"Michigan State University, East Lansing, MI"
1148,Micorsoft Research
1149,"Microarchitecture Research Lab, Intel Corp., USA"
1150,Microsoft
1151,Microsoft Audience Intelligence
1152,"Microsoft Corp, Redmond, USA"
1153,Microsoft Corp.
1154,"Microsoft Corp., One Microsoft Way, Redmond, WA"
1155,"Microsoft Corp., Redmond, WA"
1156,"Microsoft Corp., Redmond, WA, USA"
1157,Microsoft Corporation
1158,"Microsoft Corporation, One Microsoft Way, Redmond, WA"
1159,"Microsoft Corporation, One Microsoft Way, Redmond, WA 98052-6399, USA; E-mail: {philbe,shankarp,dshutt}@microsoft.com"
1160,"Microsoft Corporation, One Microsoft Way, Redmond, Washington"
1161,"Microsoft Corporation, Redmond"
1162,"Microsoft Corporation, Redmond, USA"
1163,"Microsoft Corporation, Redmond, WA"
1164,"Microsoft Corporation, Redmond, WA, USA"
1165,"Microsoft Corporation, USA"
1166,Microsoft Research
1167,Microsoft Research Asia
1168,"Microsoft Research Asia, Beijing, China"
1169,"Microsoft Research India, Bangalore, India"
1170,"Microsoft Research One Microsoft Way Red mond, WA"
1171,"Microsoft Research One Microsoft Way Redmond, WA"
1172,"Microsoft Research Redmond, WA"
1173,"Microsoft Research Silicon Valley, Mountain View, CA"
1174,"Microsoft Research, 301 Howard St., Suite 830, San Francisco, CA"
1175,"Microsoft Research, Cambridge, UK CB3 0FB"
1176,"Microsoft Research, Cambridge, United Kingdom"
1177,"Microsoft Research, Mountain View, CA"
1178,"Microsoft Research, Mountain View, CA, USA"
1179,"Microsoft Research, Mountain View, USA"
1180,"Microsoft Research, One Microsoft Way, Redmond, WA"
1181,"Microsoft Research, One Microsoft Way, WA 98052, Redmond, USA"
1182,"Microsoft Research, One MicrosoftWay, Redmond, WA"
1183,"Microsoft Research, Redmond"
1184,"Microsoft Research, Redmond WA, USA"
1185,"Microsoft Research, Redmond, USA"
1186,"Microsoft Research, Redmond, WA"
1187,"Microsoft Research, Redmond, WA 98052-6399, USA; (e-mail: philbe@microsoft.com)"
1188,"Microsoft Research, Redmond, WA, USA"
1189,"Microsoft Research, Redmond, Washington, WA"
1190,"Microsoft Research, San Francisco, CA"
1191,"Microsoft Research, USA"
1192,"Microsoft Search Labs, Mountain View, CA"
1193,"Microsoft Search Labs, Mountain View, California"
1194,"Microsoft Search Labs, Mountain View, USA 94043"
1195,Microsoft SQL Server
1196,"Microsoft SQL Server, One Microsoft Way, Redmond, WA"
1197,"Microsoft, Redmond, WA"
1198,"Microsoft, Redmond, WA, USA"
1199,"Microsoft, USA"
1200,Middle East Technical University
1201,"Middle East Technical University (METU), 06531 Ankara Turkiye"
1202,"Mirosoft Research India, Bangalore, India"
1203,MIT
1204,"MIT Computer Science and Artificial Intelligence Laboratory (CSAIL), Cambridge, MA"
1205,"MIT Computer Science and Artificial Intelligence Laboratory, Cambridge, MA"
1206,MIT CSAIL
1207,"MIT CSAIL, Cambridge, MA"
1208,"MIT CSAIL, Cambridge, MA, USA"
1209,"MIT, Boston, MA"
1210,"MIT, Cambridge, MA"
1211,"MIT, Cambridge, MA, USA"
1212,"MIT, Cambridge, USA"
1213,Mitre Corporation
1214,"Monmouth University, West Long Branch, NJ"
1215,"Motorola Labs, Schaumburg, IL"
1216,"MPI Informatik, Saarbruecken, Germany"
1217,"MSIS Department, Rutgers University, USA"
1218,"N4 02A-07, Division of Information Systems, School of Computer Engineering, Nanyang Technological University, Singapore, Singapore 639798"
1219,"Nanyang Technological University, Singapore"
1220,"Nanyang Technological University, Singapore, Singapore"
1221,Nara Institute of Science and Technology
1222,"Nara Institute of Science and Technology, 8916-5 Takayama, Ikoma, Nara 630-0101, Japan; e-mail: &rcub;yosikawa, uemura&rcub;&commat;is.aist-nara.ac.jp"
1223,"Nara Institute of Science and Technology, Japan"
1224,Nasa Ames
1225,"NASA Ames Research Center, Moffett Field, CA"
1226,"NASA Goddard Space Flight Center Greenbelt, MD, USA"
1227,Nat'l University of Singapore
1228,National Biomedical Computing Resource
1229,"National Center for Biomedical Research, University of California San Diego"
1230,"National ICT Australia, Australian Technology Park, Eveleigh, Australia NSW 1430"
1231,"National Taiwan University, Taipei, Taiwan"
1232,"National Technical University of Athens, Athens, GR"
1233,"National Technical University of Athens, Athens, Greece"
1234,"National Technical University of Athens, Athens, Greece 15772 and IBM Almaden Research Center, San Jose, USA"
1235,"National Tsing Hua University, Hsinchu, Taiwan Roc"
1236,National U. of Singapore
1237,National Univ. of Singapore
1238,"National Univ. of Singapore, Republic of Singapore"
1239,"National Univeristy of Singapore, Singapore, Singapore"
1240,National University of Singapor
1241,National University of Singapore
1242,"National University of Singapore, Department of Computer Science, Singapore"
1243,"National University of Singapore, Kent Ridge, Singapore"
1244,"National University of Singapore, Law Link, Singapore"
1245,"National University of Singapore, Singapore"
1246,"National University of Singapore, Singapore, Singapore"
1247,"Natl University of Singapore, S'pore, Singapore"
1248,Natl. University of Singapore
1249,NCR Advance Development Lab
1250,"NCR Corporation, Teradata Research and Development, San Diego, California"
1251,"NCR, El Segundo, CA, USA"
1252,"NCR, San Diego, CA, USA"
1253,"NEC Laboratories America Inc., Princeton, NJ"
1254,"NEC Laboratories America, Cupertino, CA"
1255,"NEC Laboratories America, Cupertino, CA, USA"
1256,"NEC Laboratories America, Inc., Cupertino, California"
1257,NEC Labs America
1258,"NEC Research Institute, Princeton, NJ"
1259,"NEC Research Institute, Princeton, NJ, USA"
1260,"NEC, San Jose, CA, USA"
1261,New Jersey Inst. of Technology
1262,New Jersey Institute of Technology
1263,"New Jersey Institute of Technology, Newark, USA"
1264,New York University
1265,"New York University, New York"
1266,"New York University, New York City, NY"
1267,"New York University, New York, NY"
1268,"New York University, New York, NY, USA"
1269,"NICTA Victoria Laboratory, Department of Computer Science and Software Engineering, University of Melbourne, Australia"
1270,"NICTA, University of Melbourne, Parkville, Australia"
1271,North Carolina State University
1272,"North Carolina State University, Raleigh, NC, USA"
1273,"North Carolina State University, USA"
1274,Northeastern University
1275,Northeastern University Boston
1276,"Northeastern University, Boston, MA"
1277,"Northeastern University, Liaoning, China"
1278,"Northeastern University, Shenyang, China"
1279,"Northwestern University, Evanston, IL"
1280,NTT Cyber Solutions Laboratories
1281,NTT Cyber Space Laboratories
1282,"NTT Cyber Space Laboratories, 1-1 Hikari-no-oka, Yokosuka, Kanagawa 239-0847, Japan; e-mail: sakurai.yasushi&commat;lab.ntt.co.jp, kojima&commat;aether.hil.ntt.co.jp"
1283,"NTT Cyber Space Laboratories, NTT Corporation, Kanagawa, Japan"
1284,"NTT Cyber Space Labs., Kanagawa, Japan"
1285,NUS
1286,"NUS, Singapore, Singapore"
1287,NYU
1288,"OGI School of Science & Engineering at, Oregon Health & Science University, Beaverton, Oregon"
1289,OGI/OHSU
1290,Ohio State University
1291,"Ohio State University, Columbus, OH"
1292,OHSU/OGI
1293,"One Microsoft Way, Redmond WA"
1294,Oracle
1295,Oracle
1296,"Oracle +Corp., Redwood Shores, CA"
1297,Oracle Corp.
1298,Oracle Corp.
1299,"Oracle Corp., Redwood Shores, CA"
1300,Oracle Corporation
1301,Oracle Corporation
1302,"Oracle Corporation, CA"
1303,"Oracle Corporation, Nashua NH"
1304,"Oracle Corporation, Nashua, NH"
1305,"Oracle Corporation, Nashua, NH, USA"
1306,"Oracle Corporation, NEDC, Nashua NH"
1307,"Oracle Corporation, New England Development Center, One Oracle Driv e, Nashua, NH"
1308,"Oracle Corporation, One Oracle Drive, Nashua, NH 03062, USA; e-mail: ning.an&commat;oracle.com"
1309,"Oracle Corporation, Oracle Parway, Redwood Shores, CA"
1310,"Oracle Corporation, Redwood City, CA"
1311,"Oracle Corporation, Redwood City, CA, USA"
1312,"Oracle Corporation, Redwood Shores"
1313,"Oracle Corporation, Redwood Shores CA"
1314,"Oracle Corporation, Redwood Shores, CA"
1315,"Oracle Corporation, Redwood Shores, CA, USA"
1316,"Oracle Corporation, USA"
1317,"Oracle USA 400, Oracle Parkway, Redwood Shores, CA"
1318,"Oracle USA Inc, Redwood Shores, CA"
1319,"Oracle USA, Nashua, NH, USA"
1320,"Oracle USA, Redwood City, CA"
1321,"Oracle USA, Redwood City, CA, USA"
1322,"Oracle USA, Redwood Shores, CA"
1323,"Oracle, Nashua, NH"
1324,"Oracle, Nashua, NH, USA"
1325,"Oracle, One Oracle Drive, Nashua, NH"
1326,"Oracle, Redwood Shores, CA"
1327,"Oracle, Redwood Shores, CA, USA"
1328,"Oracle, Redwood, CA, Switzerland"
1329,"Oracle, St. Louis, USA"
1330,"Oregon Graduate Institue of Science Technology, CSE, 20000 N.W. Walker Road, P.O.Box 91000, Portland"
1331,Oregon Graduate Institute of Science and Technology
1332,Oxford University
1333,"Oxford University, Oxford, UK"
1334,"Oxford University, Oxford, United Kingdom"
1335,"Oxford University, Oxford, United Kngdm"
1336,"Peking University, Beijing, China"
1337,Pennsylvania State University
1338,"Pennsylvania State University, PA"
1339,"Pennsylvania State University, University Park, PA"
1340,"Pennsylvania State University, University Park, USA"
1341,"Pennsylvania State, University Park, PA, USA"
1342,"Persistent Systems Private Limited, Bhageerath, Pune, India"
1343,"Persistent Systems Pvt. Ltd., Pune"
1344,"Persistent Systems, Pune, India"
1345,"Philipps Universit?t Marburg, Germany"
1346,Philipps University Marburg
1347,"Philipps University, Marburg, Germany"
1348,"Philipps-University Marburg, Marburg, Germany"
1349,"Piazza Leonardo da Vinci, Milano, Italy"
1350,"Pisa KDD Laboratory, Computer Science Department, University of Pisa, Pisa, Italy 56127"
1351,"Pisa KDD Laboratory, ISTI---CNR, Pisa, Italy 56124"
1352,"Pisa KDD Laboratory, ISTI---CNR, Pisa, Italy 56124 and Pisa KDD Laboratory, Computer Science Department, University of Pisa, Pisa, Italy 56127"
1353,Ploytechnic Univ.
1354,Pohang University of Science and Technology
1355,"Pohang University of Science and Technology, Gyungbuk, Korea"
1356,Politecnico di Milano
1357,"Politecnico di Milano, Dipartimento di Elettronica e Informazione, Piazza L. Da Vinci, 32, 20133 Milano, Italy; E-mail: pozzi@elet.polimi.it"
1358,"Politecnico di Milano, Dipartimento di Elettronica e Informazione, Piazza Leonardo da Vinci 32, 20133 Milano, Italy; E-mail: barbara.pernici@polimi.it"
1359,"Politecnico di Milano, Milan, Italy"
1360,"Politecnico di Milano, Milano, Italy"
1361,"Politecnico di Milano, Milano, Italy; e-mail: pernici@elet.polimi.it"
1362,"Politecnico di Milano, Piazza Leonardo da Vinci, Milano, Italy"
1363,"Politecnico di Torino, Torino, Italy"
1364,"Politecnico di Torino, Turin, Italy"
1365,"Polytechnic Institute of New York University, Brooklyn, USA 11201"
1366,Polytechnic University
1367,Pontificia Universidad Cat��lica de Chile
1368,"Pontificia Universidad Cat��lica de Chile, Chile"
1369,Portland State University
1370,"Portland State University, Portand, OR"
1371,"Portland State University, Portland, OR"
1372,"Portland State University, Portland, OR, USA"
1373,"Praktische Informatik IV, FernUniversit?it Hagen, D-58084, Hagen, Germany"
1374,Princeton University
1375,"Princeton University, Princeton, NJ"
1376,"Princeton University, Princeton, NJ, USA"
1377,"PRISM Laboratory, University of Versailles, France"
1378,"PRISM Laboratory, Versailles, France"
1379,"Procom Technology Inc., Irvine, California, CA"
1380,"Procom Technology, Irvine, CA, USA"
1381,PSPL Ltd. Pune
1382,PSU
1383,"PTU NetWeaver AS TREX, SAP AG, Walldorf, Germany"
1384,PUC Chile
1385,Purdue University
1386,"Purdue University West Lafayette, IN"
1387,"Purdue University, Lafayette, IN"
1388,"Purdue University, USA"
1389,"Purdue University, West Lafayette"
1390,"Purdue University, West Lafayette, IN"
1391,"Purdue University, West Lafayette, IN, USA"
1392,"Purdue University, West Lafayette, Indiana"
1393,"Purdue University, West Lafayette, USA"
1394,"Queen Mary, University of London, London, UK E1 4NS"
1395,"R.A. Computer Technology Institute and Computer Engineering and Informatics Department, University of Patras, Rio, Greece"
1396,"RA Computer Technology Institute, Athens, Greece"
1397,Renmin University of China
1398,"Renmin University of China, Beijing, China"
1399,"Rensselaer Polytechnic Institute, Troy, New York"
1400,"Rensselaer Polytechnic Institute, Troy, NY"
1401,"Retail Solutions Group, NCR Corporation"
1402,"RMIT University, Melbourne, Australia"
1403,"RMIT University, Victoria, Australia"
1404,"Robert H. Smith School of Business and UMIACS, University of Maryland, College Park, MD 20742, USA"
1405,"Robotics Institute, Carnegie-Mellon University"
1406,"Room 511B, William M.W. Mong Engineering Building, The Chinese University of Hong Kong, Shatin, Hong Kong"
1407,"Room 609, William M.W. Mong Engineering Building, The Chinese University of Hong Kong, Shatin, Hong Kong"
1408,"Room 707, Sir Run Run Shaw Building, Hong Kong Baptist University, Kowloon Tong, Hong Kong"
1409,Rutgers University
1410,"Rutgers University, Murray Hill, NJ"
1411,"Rutgers University, Newark, USA"
1412,"Rutgers University, Newark, USA 07102"
1413,"Rutgers University, Piscataway, NJ"
1414,"Rutgers University, Piscataway, NJ, USA"
1415,RWTH Aachen
1416,"RWTH Aachen University, Aachen, Germany"
1417,"RWTH Aachen University, Germany"
1418,"RWTH Aachen, Informatik V (Information Systems), Aachen, Germany"
1419,"RWTH, Aachen, Germany"
1420,"Saarland University Database Group, Saarbr��cken, Germany"
1421,"Saarland University, Saarbr��cken, Germany"
1422,"Samsung Electronics Co., Ltd., Hwang, South Korea"
1423,"Samsung Electronics Co., Ltd., Hwasung-City, South Korea"
1424,"Samsung Electronics, Hwasung, Gyeonggi-Do, Korea"
1425,San Diego Supercomputer Center
1426,"San Diego Supercomputer Center, University of California San Diego"
1427,"San Diego Supercomputer Center, University of California San Diego, La Jolla, CA"
1428,"San Diego Supercomputer Center, University of California, San Diego"
1429,"San Diego Supercomputer Center, University of California, San Diego, CA"
1430,Santa Clara University
1431,"Santa Clara University, Santa Clara, CA"
1432,SAP
1433,"SAP AG, Dietmar-Hopp-Allee, Walldorf, Germany"
1434,"SAP AG, Hidelberg, Germany"
1435,"SAP AG, Walldorf, Germany"
1436,"SAP AG, Walldorf, Germany 69190"
1437,"SAP Labs, Palo Alto, CA"
1438,"SAP Research Center Palo Alto, LLC, Palo Alto, CA"
1439,"SAPIENZA Universit�� di Roma, Roma, Italy"
1440,"School of Comp. Sci., Florida Intl. University, Miami, FL"
1441,"School of Computer and Communication Sciences EPFL, Lausanne, Switzerland 1010"
1442,"School of Computer and Communication Sciences, ��cole Polytechnique F��d��rale de Lausanne, (EPFL), Switzerland"
1443,"School of Computer and Communication Sciences, Switzerland"
1444,"School of Computer Engineering, Nanyang Technological University"
1445,"School of Computer Engineering, Nanyang Technological University, Singapore, Singapore"
1446,"School of Computer Engineering, Nanyang Technological University, Singapore, Singapore 639798"
1447,"School of Computer Engr, Seoul National University, Seoul, Korea"
1448,"School of Computer Science & Engineering, The University of New South Wales, Sydney, NSW, Australia"
1449,"School of Computer Science and Engineering University of New South Wales, Australia"
1450,"School of Computer Science and Engineering, The Hebrew University of Jerusalem, Israel"
1451,"School of Computer Science and Engineering, The Hebrew University of Jerusalem, Jerusalem, Israel"
1452,"School of Computer Science and Engineering, The University of New South Wales, Sydney 2052 NSW, Australia; E-mail: anne@cse.unsw.edu.au"
1453,"School of Computer Science and Engineering, University of New South Wales, NICTA, Sydney, Australia NSW 2052"
1454,"School of Computer Science and Engineering, University of New South Wales, Sydney, NSW 2052 Australia; e-mail: boualem@cse.unsw.edu.au"
