id,title,release,artist_name,duration,artist_familiarity,artist_hotttnesss,year
2128,The White Cliffs Of Dover,Universal Masters Collection,Righteous Brothers,132.17914,0.685080489473,0.46070367445,1989
2129,This Lying World,Alive From The Apocalypse,Unearth,266.57914,0.77217254261,0.487406994477,2004
2130,This Lying World,The Oncoming Storm,Unearth,256.80934,0.77217254261,0.487406994477,2004
2131,This Lying World,Taste Of Chaos,Unearth,269.06077,0.77217254261,0.487406994477,2004
2132,Be There For You,Be There For You Remixes,JFC,410.14812,0.443572833875,0.362647801116,0
2133,Be There for You,Be There for You,JFC,453.72036,0.443572833875,0.362647801116,0
2134,Be There For You,Be There For You Remixes,JFC,466.54649,0.443572833875,0.362647801116,0
2135,Be There for You,Be There for You,JFC,200.4371,0.443572833875,0.362647801116,0
2136,Be There for You,Be There for You,JFC,479.99955,0.443572833875,0.362647801116,0
2137,Baby Wants To Ride,Frankie Knuckles Presents: His Greatest Hits from Trax Records,Frankie Knuckles,516.362,0.744000810356,0.406124950257,1987
2138,Baby Wants To Ride,Dave Pearce Best of the Dance Years 1988 - 1992,Frankie Knuckles Feat. Jamie Principle,355.082,0.744000810356,0.406124950257,1987
2139,Baby Wants To Ride,Best Of DJ International - Part Two,Frankie Knuckles,518.37342,0.744000810356,0.406124950257,1987
2140,Baby Wants To Ride,Trax Records: Queer Trax,Frankie Knuckles,189.90975,0.744000810356,0.406124950257,1987
2141,Fearless,Believe It,Kane,877.71383,0.58893850975,0.377961532317,2005
2142,Fearless,All I Can Do,Kane,440.37179,0.58893850975,0.377961532317,2005
2143,Fearless,Fearless,Kane,219.6371,0.58893850975,0.377961532317,2005
2144,Now you know,The new rose years,The Real Kids,256.80934,0.484893131196,0.344871922171,1996
2145,Now You Know,Better Be Good,The Real Kids,238.602,0.484893131196,0.344871922171,1996
2146,Now You Know,Senseless: Live At Cantone's_ 1982,The Real Kids,222.11873,0.484893131196,0.344871922171,1996
2147,No Room For Your Kind,Rockabilly Collection,Andy Starr,139.98975,0.418544849796,0.343416967929,1977
2148,No Room For Your Kind,Rockabilly Vol 3,Andy Starr,137.61261,0.418544849796,0.343416967929,1977
2149,No Room for Your Kind,The Best of Rockabilly,Andy Starr,136.51546,0.418544849796,0.343416967929,1977
2150,Sacred Cycles,Sacred Cycles,Pete Lazonby,527.90812,0.499911966347,0.32448660288,1994
2151,Sacred Cycles,Sacred Cycles,Pete Lazonby,390.60853,0.499911966347,0.32448660288,1994
2152,Sacred Cycles,Some Of These Were Hooj volume 4,Pete Lazonby,409.75628,0.499911966347,0.32448660288,1994
2153,Sacred Cycles,Sacred Cycles,Pete Lazonby,570.69669,0.499911966347,0.32448660288,1994
2154,Sacred Cycles,Terra Firma EP Volume 1,Pete Lazonby,505.0771,0.499911966347,0.32448660288,1994
2155,Sacred Cycles,Sacred Cycles,Pete Lazonby,468.08771,0.499911966347,0.32448660288,1994
2156,Sacred Cycles,Sacred Cycles,Pete Lazonby,594.23302,0.499911966347,0.32448660288,1994
2157,Sacred Cycles,Sacred Cycles,Pete Lazonby,614.86975,0.499911966347,0.32448660288,1994
2158,All The Things She Said,Clubland Classix 2 - Digital Bundle Package,Dj Gollum / Scarlet,206.96771,0.541764225537,0.400480115461,2008
2159,All The Things She Said,All The Things She Said,DJ Gollum feat. Scarlet,207.41179,0.541764225537,0.400480115461,2008
2160,All The Things She Said,All The Things She Said,DJ Gollum feat. Scarlet,206.36689,0.541764225537,0.400480115461,2008
2161,All The Things She Said,All The Things She Said,DJ Gollum feat. Scarlet,327.26159,0.541764225537,0.400480115461,2008
2162,All The Things She Said,All The Things She Said,DJ Gollum feat. Scarlet,206.15791,0.541764225537,0.400480115461,2008
2163,All The Things She Said,All The Things She Said,DJ Gollum feat. Scarlet,341.89016,0.541764225537,0.400480115461,2008
2164,All The Things She Said,All The Things She Said,DJ Gollum feat. Scarlet,402.9122,0.541764225537,0.400480115461,2008
2165,All The Things She Said,All The Things She Said,DJ Gollum feat. Scarlet,306.99057,0.541764225537,0.400480115461,2008
2166,Cambodia,Best Of Pulsedriver,Pulsedriver,312.16281,0.621285521901,0.428994286922,2001
2167,Cambodia,Aqualoop Reworked,Pulsedriver,295.91465,0.621285521901,0.428994286922,2001
2168,Cambodia,Topmodelz pres. Dance 80s,Pulsedriver,229.04118,0.621285521901,0.428994286922,2001
2169,Well_ You Needn't,Monk's Music,Thelonious Monk Septet,682.60526,0.395013463912,0.32547151206,0
2170,Well_ You Needn't,The Complete 1957 Riverside Recordings,Thelonious Monk Septet,86.04689,0.611346755561,0.507508492346,0
2171,Well_ You Needn't,Riverside Profiles: Thelonious Monk,Thelonious Monk Septet,687.04608,0.759043875554,0.32547151206,0
2172,Mui Mal_ Animal,Mui Mal_ Animal,L.A.V.I,443.50649,0.33654807927,0.28831468026,0
2173,Mui Mal_ Animal,Pure Progressive 2,L.A.V.I,487.6273,0.33654807927,0.28831468026,0
2174,Mui Mal_ Animal,Mui Mal_ Animal,L.A.V.I,565.96853,0.33654807927,0.28831468026,0
2175,Mui Mal_ Animal,WMC Miami 2K10 Banshee Worx & Bonzai Music,L.A.V.I,499.69587,0.33654807927,0.28831468026,0
2176,The Love In Your Eye,The Show Of Our Lives - Caravan At The BBC 1968-1975,Caravan,834.21995,0.613252793208,0.410639874993,0
2177,The Love In Your Eye,Waterloo Lily,Caravan,752.1171,0.613252793208,0.410639874993,0
2178,The Love In Your Eye,The World Is Yours  The Anthology 1968-1976,Caravan,688.37832,0.613252793208,0.410639874993,0
2179,The Love In Your Eye,The World Is Yours  The Anthology 1968-1976,Caravan,941.73995,0.613252793208,0.410639874993,0
2180,The Love In Your Eye,Live UK Tour '75,Caravan,1102.0273,0.613252793208,0.410639874993,0
2181,White Bird,It's A Beautiful Day,It's A Beautiful Day,368.03873,0.522272318723,0.366043278051,1969
2182,White Bird,Live in Seattle,It's A Beautiful Day,410.74893,0.522272318723,0.366043278051,1969
2183,White Bird,Creed of Love,It's A Beautiful Day,524.38159,0.522272318723,0.366043278051,1969
2184,White Bird,It's A Beautiful Day At Carnegie Hall,It's A Beautiful Day,594.36363,0.522272318723,0.366043278051,1969
2185,White Bird,Bill Graham Presents In San Francisco - Fillmore:  The Last Days,It's A Beautiful Day,540.96934,0.522272318723,0.366043278051,1969
2186,White Bird,Bill Graham Presents In San Francisco - Fillmore:  The Last Days,It's A Beautiful Day,540.78649,0.522272318723,0.366043278051,1969
2187,No Security,No Security,Crookers,192.33914,0.750303314362,0.468420276795,2009
2188,No Security,No Security,Crookers Feat. Kelis,356.67546,0.750303314362,0.468420276795,2009
2189,No Security,No Security,Crookers Feat. Kelis,296.75057,0.750303314362,0.468420276795,2009
2190,No Security,No Security,Crookers Feat. Kelis,218.64444,0.750303314362,0.468420276795,2009
2191,No Security,No Security,Crookers Feat. Kelis,195.02975,0.750303314362,0.468420276795,2009
2192,No Security,Tons Of Friends,Crookers Feat. Kelis,187.19302,0.750303314362,0.468420276795,2009
2193,No Security,No Security,Crookers Feat. Kelis,268.17261,0.750303314362,0.468420276795,2009
2194,No Security,No Security,Crookers Feat. Kelis,290.53342,0.750303314362,0.468420276795,2009
2195,Goin' Down Slow,Roadworks,Eric Bibb,310.67383,0.596551900126,0.406316111617,2009
2196,Goin' Down Slow,Screamin' and Hollerin' The Blues,Eric Bibb,286.30159,0.596551900126,0.406316111617,2009
2197,Goin' Down Slow,Friends,Eric Bibb,281.18159,0.596551900126,0.406316111617,2009
2198,Goin' down slow,Live à Fip,Eric Bibb,301.24363,0.596551900126,0.406316111617,2009
2199,Sweet Dreams,RCA Country Legends: Don Gibson,Don Gibson,137.92608,0.540750151436,0.379651219002,1960
2200,Sweet Dreams,Oh Lonesome Me,Don Gibson,211.82649,0.540750151436,0.379651219002,1960
2201,Sweet Dreams,The Very Best Of,Don Gibson,135.75791,0.540750151436,0.379651219002,1960
2202,Sweet Dreams,I Can't Stop Loving You,Don Gibson,195.5522,0.540750151436,0.379651219002,1960
2203,Sweet Dreams,Blue Blue Day,Don Gibson,134.5824,0.540750151436,0.379651219002,1960
2204,Save Me,Save Me,Darren Styles,464.01261,0.569068979285,0.48868515863,2006
2205,Save Me,Save Me,Darren Styles,230.76526,0.569068979285,0.48868515863,2006
2206,Save Me,Save Me,Darren Styles,416.28689,0.569068979285,0.48868515863,2006
2207,Save Me,Save Me,Darren Styles,234.57914,0.569068979285,0.48868515863,2006
2208,Save Me,Jumpstylemania Vol. 3,Darren Styles,456.82893,0.569068979285,0.48868515863,2006
2209,Save Me,Skydivin',Darren Styles,252.89098,0.569068979285,0.48868515863,2006
2210,Save Me,Save Me,Darren Styles,409.05098,0.569068979285,0.48868515863,2006
2211,All About Housemusic,Housemusic.de Chapter VI mixed by Syke ´n´ Sugarstarr,Yves Murasca,445.59628,0.489212727689,0.321342506096,2008
2212,All About Housemusic,Hed Kandi Live Ibiza 2008,Yves Murasca,450.08934,0.489212727689,0.321342506096,2008
2213,All About Housemusic,Dirty Electro House 3,Yves Murasca,474.43546,0.489212727689,0.321342506096,2008
2214,All About Housemusic,Milk & Sugar - On A Mission 2008 (Mission Two),Yves Murasca,406.72608,0.489212727689,0.321342506096,2008
2215,All About Housemusic,Milk & Sugar - Miami Sessions 2009,Yves Murasca,454.37342,0.489212727689,0.321342506096,2008
2216,All About Housemusic,Housexy Winter,Yves Murasca,412.76036,0.489212727689,0.321342506096,2008
2217,All About Housemusic,Housemusic.de Chapter VIII mixed by Chris Montana & Yves Murasca,Yves Murasca,405.7073,0.489212727689,0.321342506096,2008
2218,Hes A Woman_ Shes A Man,Scorpion Tales,George Lynch,202.52689,0.606432579504,0.445989516157,0
2219,He's A Woman_ She's A Man,The Lost Anthology,George Lynch,204.59057,0.606432579504,0.48915136578,0
2220,He's a woman_ she's a man,Just Like...Rock Legends,George Lynch,200.30649,0.606432579504,0.445989516157,0
2221,Kiss Kiss Bang Bang,10 Years of Finger Lickin',Slyde,392.75057,0.532310866152,0.371570690216,2008
2222,Kiss Kiss Bang Bang,Everyone's Entitled To Our Opinion,Slyde,320.65261,0.532310866152,0.371570690216,2008
2223,Kiss Kiss Bang Bang,Kiss Kiss Bang Bang,Slyde,419.83955,0.532310866152,0.371570690216,2008
2224,Kiss Kiss Bang Bang,Kiss Kiss Bang Bang,Slyde,392.80281,0.532310866152,0.371570690216,2008
2225,Kiss Kiss Bang Bang,Freshtraxxx 3& Mixed by Utah Saints,Slyde,397.73995,0.532310866152,0.371570690216,2008
2226,Astral Romance,Angels Fall First,Nightwish,310.88281,0.801989215969,0.580345271378,1997
2227,Astral Romance,Over the Hills and Far Away,Nightwish,321.98485,0.801989215969,0.580345271378,1997
2228,Astral Romance,Angels Fall First,Nightwish,310.59546,0.801989215969,0.581845133306,1997
2229,Wire to Wire,Wire to Wire,Marco Van Bassken,196.15302,0.520998745373,0.399898950581,0
2230,Wire to Wire,Wire to Wire,Marco Van Bassken,335.15057,0.520998745373,0.399898950581,0
2231,Wire to Wire,Wire to Wire,Marco Van Bassken,224.20853,0.520998745373,0.399898950581,0
2232,Wire to Wire,Wire to Wire,Marco Van Bassken,193.20118,0.520998745373,0.399898950581,0
2233,Wire to Wire,Wire to Wire,Marco Van Bassken,305.99791,0.520998745373,0.399898950581,0
2234,Wire to Wire,Wire to Wire,Marco Van Bassken,303.62077,0.520998745373,0.399898950581,0
2235,Wire to Wire,Aqualoop Reworked,Marco Van Bassken,377.83465,0.402392138078,0.399898950581,0
2236,Black Edition Anthem,Black Edition Anthem,Palmas N Raven,378.98404,0.314620492959,0.167014453303,0
2237,Black Edition Anthem,Black Edition Anthem,Palmas N Raven,310.96118,0.314620492959,0.167014453303,0
2238,Black Edition Anthem,Hard N Jump Volume 1 - Harder Beats And Jumping Tunes,Palmas N Raven,222.35383,0.314620492959,0.167014453303,0
2239,Black Edition Anthem,Black Edition Anthem,Palmas N Raven,362.68363,0.314620492959,0.167014453303,0
2240,Neues Glück,Sängerkrieg,In Extremo,200.9073,0.749077779157,0.447330487172,2008
2241,Neues Glück,Neues Glück,In Extremo,227.76118,0.749077779157,0.447330487172,2008
2242,Neues Glück,Neues Glück,In Extremo,205.00853,0.749077779157,0.447330487172,2008
2243,Neues Glück,Neues Glück,In Extremo,205.45261,0.749077779157,0.447330487172,2008
2244,One Of These Days,Red Hot & Blu,Mike Bloomfield,163.83955,0.495066660974,0.347511764516,0
2245,One Of These Days,Diamond Master Series - Mike Bloomfield,Mike Bloomfield,153.91302,0.495066660974,0.347511764516,0
2246,One Of These Days,Blues Master,Mike Bloomfield,165.95546,0.495066660974,0.347511764516,0
2247,Mon coeur balance,C'est pas ma faute (featuring Betika),Daouda,238.28853,0.381463101615,0.279743591372,0
2248,Mon Coeur Balance,African Moves Vol. 1,Daouda,328.22812,0.381463101615,0.279743591372,0
2249,Mon coeur balance,Daouda et sa guitar,Daouda,208.37832,0.381463101615,0.279743591372,0
2250,Gonna Keep On,It's a Finger Lickin' Thang,Soul Of Man,336.77016,0.553484793896,0.396655159245,2001
2251,Gonna Keep On,RE-LICKED: The Best of & Remixes,Soul Of Man,382.35383,0.553484793896,0.396655159245,2001
2252,Gonna Keep On,RE-LICKED: The Best of & Remixes,Soul Of Man,423.83628,0.553484793896,0.396655159245,2001
2253,Gonna Keep On,It's a Finger Lickin' Sampler Too,Soul Of Man,361.9522,0.553484793896,0.396655159245,2001
2254,Diva Drive,Diva Drive,Agoria,455.36608,0.651686821268,0.410060259941,2008
2255,Diva Drive,Go Fast,Agoria,429.58322,0.651686821268,0.410060259941,2008
2256,Diva Drive,Diva Drive,Agoria,475.84608,0.651686821268,0.410060259941,2008
2257,Sweet Allure,Sweet Allure Remixes,Balligomingo,337.84118,0.605413843844,0.424134563498,2002
2258,Sweet Allure,Sweet Allure Remixes,Balligomingo,471.09179,0.605413843844,0.424134563498,2002
2259,Sweet Allure,Sweet Allure Remixes,Balligomingo,461.73995,0.605413843844,0.424134563498,2002
2260,Sweet Allure,Sweet Allure Remixes,Balligomingo,455.83628,0.150249523278,0.424134563498,2002
2261,Sweet Allure,Beneath The Surface,Balligomingo,256.26077,0.605413843844,0.424134563498,2002
2262,Downstairs,Guitar Forms,Kenny Burrell,248.76363,0.661227563891,0.372760523159,0
2263,Downstairs,Guitar Forms,Kenny Burrell,153.36444,0.661227563891,0.372760523159,0
2264,Downstairs,Guitar Forms,Kenny Burrell,155.95057,0.661227563891,0.372760523159,0
2265,We Belong,We Belong,Luca Antolini_ Marzio Dance,312.0322,0.277900040196,0.0,0
2266,We Belong,We Belong,Luca Antolini_ Marzio Dance,468.94975,0.277900040196,0.0,0
2267,We Belong,We Belong,Luca Antolini_ Marzio Dance,408.99873,0.277900040196,0.0,0
2268,Déjà Vu,Déjà Vu,Talla 2XLC vs. Robert Burian,423.70567,0.590848579967,0.411663221419,0
2269,Déjà Vu,Déjà Vu,Talla 2XLC vs. Robert Burian,469.41995,0.590848579967,0.411663221419,0
2270,Déjà Vu,Déjà Vu,Talla 2XLC vs. Robert Burian,401.13587,0.590848579967,0.411663221419,0
2271,Susan West,East EP,Setrise feat. Bas Van Platen,400.01261,0.411273851875,0.339207206001,0
2272,Susan West,Susan West,Setrise ft. Bas van Platen,390.47791,0.411273851875,0.339207206001,0
2273,Susan West,Susan West,Setrise ft. Bas van Platen,457.76934,0.411273851875,0.339207206001,0
2274,Susan West,Susan West,Setrise ft. Bas van Platen,412.83873,0.411273851875,0.339207206001,0
2275,Susan West,Susan West,Setrise ft. Bas van Platen,463.72526,0.411273851875,0.339207206001,0
2276,Funky Tamborim,Live At The Blue Note,Tania Maria / Viva Brazil Quartet,491.04934,0.606885311313,0.397594324106,1997
2277,Funky Tamborim,The Colors Of Latin Jazz: Soul Sauce!,Tania Maria,196.0224,0.606885311313,0.397594324106,1997
2278,Funky Tamborim,Outrageously Wild,Tania Maria,376.63302,0.606885311313,0.397594324106,1997
2279,Shark In The Water,Shark In The Water,V V Brown,169.79546,0.596764436831,0.492187900753,2009
2280,Shark In The Water,Shark In The Water,V V Brown,199.13098,0.596764436831,0.492187900753,2009
2281,Shark In The Water,Shark In The Water,V V Brown,438.90893,0.596764436831,0.492187900753,2009
2282,Shark In The Water,Shark In The Water,V V Brown,410.5922,0.596764436831,0.492187900753,2009
2283,Speak In Silence,Animal,autoKratz,290.97751,0.632409969813,0.499475455039,2009
2284,Speak In Silence,Speak In Silence,autoKratz,360.80281,0.632409969813,0.499475455039,2009
2285,Speak In Silence,Speak In Silence,autoKratz,448.93995,0.632409969813,0.499475455039,2009
2286,The Cat Song,The Public Execution of Mister Personality / Quasi Day Room: Live at the Moore Theatre,Hamster Theatre,184.78975,0.483446268534,0.333206276733,2001
2287,The Cat Song,The Public Execution of Mister Personality / Quasi Day Room: Live at the Moore Theatre,Hamster Theatre,184.78975,0.483446268534,0.333206276733,2001
2288,The Cat Song,Carnival Detournement,Hamster Theatre,148.94975,0.483446268534,0.333206276733,2001
2289,Punjabi Child,Bonzai Worx - DJ Sessions - 03,Airwave,504.71138,0.584005419262,0.41491626691,2008
2290,Punjabi Child,Punjabi Child,Airwave,448.88771,0.584005419262,0.41491626691,2008
2291,Punjabi Child,Trance Europe Express - Berlin Station,Airwave,504.71138,0.584005419262,0.41491626691,2008
2292,Punjabi Child,Punjabi Child,Airwave,530.80771,0.584005419262,0.41491626691,2008
2293,Celebrate the Misery,Oddities and Versions,Kill Switch& Klick,467.80036,0.295011125951,0.0,0
2294,Celebrate The Misery,Milkin' It For All It's Worth - The Best Of Kill Switch& Klick,Kill Switch& Klick,340.11383,0.295011125951,0.0,0
2295,Celebrate The Misery,Beat It To Fit_ Paint It To Match,Kill Switch& Klick,373.75955,0.295011125951,0.0,0
2296,"Instrumentals"" Volume 2",First Thought Best Thought,Arthur Russell,405.62893,0.617068437704,0.445985045512,0
2297,"Instrumentals"" Volume 2",First Thought Best Thought,Arthur Russell,597.52444,0.617068437704,0.445985045512,0
2298,"Instrumentals"" Volume 2",First Thought Best Thought,Arthur Russell,318.45832,0.617068437704,0.445985045512,0
2299,"Instrumentals"" Volume 2",First Thought Best Thought,Arthur Russell,393.32526,0.617068437704,0.445985045512,0
2300,Boyz,Boyz,Lex Empress,163.65669,0.463862097311,0.0,0
2301,Boyz,Boyz,Lex Empress,426.68363,0.463862097311,0.0,0
2302,Boyz,Boyz,Lex Empress,407.74485,0.463862097311,0.0,0
2303,Boyz,Boyz,Lex Empress,489.66485,0.463862097311,0.0,0
2304,Boyz,Boyz,Lex Empress,448.15628,0.463862097311,0.0,0
2305,P. Machinery,Remix Collection,Propaganda,292.70159,0.589734464545,0.512071205294,0
2306,P.Machinery,A Secret Wish,Propaganda,230.08608,0.589734464545,0.512071205294,0
2307,P.Machinery,Outside World,Propaganda,573.59628,0.589734464545,0.512071205294,0
2308,You're Wasting Your Time Girl,Voices on Their Own,The Jordanaires,154.72281,0.382308282837,0.283562595981,0
2309,You're Wasting Your Time_ Girl,The King's Harmoniers,The Jordanaires,136.98567,0.382308282837,0.283562595981,0
2310,You're Wasting Your Time Girl,Skip a Rope (Best Of...),The Jordanaires,142.75873,0.382308282837,0.283562595981,0
2311,I Love To Love,Happy New Year!,Tina Charles,183.69261,0.637030344332,0.446503134475,1976
2312,I Love To Love,Ladies Night,Tina Charles,189.23057,0.637030344332,0.446503134475,1976
2313,I Love To Love,The Pop Years 1976 - 1977,Tina Charles,184.31955,0.637030344332,0.446503134475,1976
2314,Sugarcane,Sugarcane - Ep,General Levy,221.51791,0.5167785295,0.376397256707,0
2315,Sugarcane,Sugarcane - Ep,General Levy,221.83138,0.5167785295,0.376397256707,0
2316,Sugarcane,Sugarcane - Ep,General Levy,221.09995,0.5167785295,0.376397256707,0
2317,Mr. Vain Recall,Mr. Vain Recall - taken from Superstar Recordings,Culture Beat,363.15383,0.647651214624,0.401826717454,2003
2318,Mr. Vain Recall,Mr. Vain Recall - taken from Superstar Recordings,Culture Beat,442.30485,0.647651214624,0.401826717454,2003
2319,Mr. Vain Recall,Mr. Vain Recall - taken from Superstar Recordings,Culture Beat,208.79628,0.647651214624,0.401826717454,2003
2320,Los Tres Besos,Generaciones,Ramón Orlando,237.89669,0.372536518563,0.279026543423,0
2321,Los tres besos,20/4 Merengue Vol. 2,Ramon Orlando,240.3522,0.372536518563,0.279026543423,0
2322,Los Tres Besos,Merenhits 2005,Ramon Orlando,238.00118,0.372536518563,0.279026543423,0
2323,Free Things For Poor People,Free Things For Poor People,Infadels,375.87546,0.659019970259,0.469024625097,2008
2324,Free Things For Poor People,Free Things For Poor People,Infadels,225.95873,0.659019970259,0.469024625097,2008
2325,Free Things For Poor People,Free Things For Poor People,Infadels,445.49179,0.659019970259,0.469024625097,2008
2326,Free Things For Poor People,Free Things For Poor People,Infadels,329.11628,0.659019970259,0.469024625097,2008
2327,My Prerogative,My Prerogative,Britney Spears,438.43873,0.947327506635,0.607257279581,2004
2328,My Prerogative,My Prerogative,Britney Spears,259.91791,0.947327506635,0.607257279581,2004
2329,My Prerogative,My Prerogative,Britney Spears,455.23546,0.947327506635,0.631289507585,2004
2330,My Prerogative,My Prerogative,Britney Spears,213.18485,0.947327506635,0.631289507585,2004
2331,My Prerogative,The Singles Collection,Britney Spears,467.40853,0.85284973156,0.61311742458,2004
2332,My Prerogative,Greatest Hits: My Prerogative,Britney Spears,213.89016,0.947327506635,0.60969755825,2004
2333,My Prerogative,The Singles Collection,Britney Spears,213.7073,0.947327506635,0.607257279581,2004
2334,Born To Be Alive (feat. Mister D.),Born To Be Alive,Alpha,242.28526,0.647892577426,0.399512065601,0
2335,Born To Be Alive (feat. Mister D.),Born To Be Alive,Alpha,225.98485,0.647892577426,0.399512065601,0
2336,Born To Be Alive (feat. Mister D.),Born To Be Alive,Alpha,197.58975,0.647892577426,0.399512065601,0
2337,I Love You Because,Country Roots,Leon Payne,162.63791,0.430922779257,0.329194224116,1949
2338,I Love You Because,Besame Mucho,Leon Payne,163.91791,0.430922779257,0.329194224116,1949
2339,I Love You Because,The Big Country - 1950,Leon Payne,164.25751,0.430922779257,0.329194224116,1949
2340,I Love You Because,25 Country Memories,Leon Payne,162.32444,0.430922779257,0.329194224116,1949
2341,I Love You Because,Country Heroes,Leon Payne,168.56771,0.430922779257,0.329194224116,1949
2342,I Love You Because,Chart Buster Vol. 4,Leon Payne,163.70893,0.430922779257,0.329194224116,1949
2343,Get Down,Get Down EP,Eric Laville,408.65914,0.541356440875,0.0,0
2344,Get Down,Get Down EP,Eric Laville,378.56608,0.541356440875,0.0,0
2345,Get Down,Get Down EP,Eric Laville,368.74404,0.541356440875,0.0,0
2346,Suburbia,Suburbia Remixes,Spleen United,455.6273,0.590241377091,0.381432927551,2008
2347,Suburbia,Suburbia Remixes,Spleen United,425.45587,0.590241377091,0.381432927551,2008
2348,Suburbia,Suburbia Remixes,Spleen United,363.96363,0.590241377091,0.381432927551,2008
2349,Suburbia,Suburbia Remixes,Spleen United,387.81342,0.590241377091,0.381432927551,2008
2350,Suburbia,Suburbia Remixes,Spleen United,496.79628,0.590241377091,0.381432927551,2008
2351,Suburbia,Suburbia Remixes,Spleen United,457.32526,0.590241377091,0.381432927551,2008
2352,Suburbia,Suburbia Remixes,Spleen United,461.66159,0.590241377091,0.381432927551,2008
2353,Where Are You 2007,Apologized,Paffendorf vs. The Real Booty Babes,184.31955,0.606310151402,0.471558595448,0
2354,Where Are You 2007,Where Are You 2007,Paffendorf vs. The Real Booty Babes,332.12036,0.606310151402,0.471558595448,0
2355,Where Are You 2007,Planet Dance,Paffendorf,301.71383,0.606310151402,0.471558595448,2007
2356,Where Are You 2007,Where Are You 2007,Paffendorf vs. The Real Booty Babes,176.14322,0.606310151402,0.471558595448,0
2357,Plenty_ Plenty Blues,Jazz For A Night On the Town,"Richard ""Groove"" Holmes",358.79138,0.460975378357,0.344211614046,0
2358,Plenty_ Plenty Blues,Groove's Groove (Live) (Live),"Richard ""Groove"" Holmes",360.82893,0.522209599542,0.344211614046,0
2359,Plenty_ Plenty Blues,Broadway,Richard Holmes,358.63465,0.522209599542,0.344211614046,0
2360,Come Let Me Know,Rarities,FreQ Nasty,446.1971,0.596721972921,0.386372907443,0
2361,Come Let Me Know,Come Let Me Know,FreQ Nasty,269.26975,0.596721972921,0.386372907443,0
2362,Come Let Me Know,Come Let Me Know,FreQ Nasty,284.1073,0.596721972921,0.386372907443,0
2363,Come Let Me Know,Rarities,FreQ Nasty,264.14975,0.596721972921,0.386372907443,0
2364,Come Let Me Know,Come Let Me Know,FreQ Nasty,261.09342,0.596721972921,0.386372907443,0
2365,Shine Eye Girl,Live 84,Black Uhuru,335.67302,0.706817022285,0.462733261249,2000
2366,Shine Eye Girl,Greatest hits Live with Sly & Robbie,Black Uhuru,248.42404,0.706817022285,0.462733261249,2000
2367,Shine Eye Girl,Unmetered Taxi,Black Uhuru,198.71302,0.706817022285,0.462733261249,2000
2368,Mirror Mirror,Live,CANDLEMASS,332.19873,0.628834330072,0.503894162323,1988
2369,Mirror Mirror,Live,CANDLEMASS,332.77342,0.628834330072,0.503894162323,1988
2370,Mirror Mirror,Lucifer Rising,CANDLEMASS,364.45995,0.628834330072,0.503894162323,1988
2371,Don't Forget About Us,Don't Forget About Us,Mariah Carey,591.04608,0.934935267398,0.787005468689,2005
2372,Don't Forget About Us,Don't Forget About Us,Mariah Carey,234.89261,0.934935267398,0.787005468689,2005
2373,Don't Forget About Us,Don't Forget About Us,Mariah Carey,256.44363,0.934935267398,0.787005468689,2005
2374,Don't Forget About Us,Don't Forget About Us,Mariah Carey,220.78649,0.934935267398,0.787005468689,2005
2375,Don't Forget About Us,Don't Forget About Us,Mariah Carey,703.9473,0.934935267398,0.787005468689,2005
2376,Don't Forget About Us,Don't Forget About Us,Mariah Carey,750.13179,0.934935267398,0.787005468689,2005
2377,Don't Forget About Us,The Emancipation of Mimi,Mariah Carey,233.19465,0.934935267398,0.787005468689,2005
2378,Don't Forget About Us,Don't Forget About Us,Mariah Carey,572.60363,0.934935267398,0.787005468689,2005
2379,Whisper Not,Jazz Express - Smooth Jazz,Bobby Hutcherson,416.91383,0.570900103777,0.393292711442,1998
2380,Whisper Not,The Most Romantic Jazz Music in the Universe,Bobby Hutcherson,412.62975,0.570900103777,0.393292711442,1998
2381,Whisper Not,Giants of Jazz: Soul Jazz,Bobby Hutcherson,412.62975,0.570900103777,0.393292711442,1998
2382,New Horizon,New Horizon,Absolute,398.44526,0.539541983318,0.330245786839,0
2383,New Horizon,Horizons,Absolute,397.53098,0.539541983318,0.330245786839,0
2384,New Horizon,New Horizon,Absolute,397.53098,0.539541983318,0.330245786839,0
2385,Danse Avec Moi,Danse Avec Moi,Nôze,416.33914,0.631276566963,0.386899141903,2008
2386,Danse Avec Moi,Reincarnations - The remix chapter 2001 - 2009,Nôze,387.97016,0.631276566963,0.386899141903,2008
2387,Danse Avec Moi,Songs On The Rocks,Nôze,256.26077,0.631276566963,0.386899141903,2008
2388,Stuck,Stuck,Peven Everett,560.06485,0.559617419549,0.397026422528,2006
2389,Stuck,DEFECTED IN THE HOUSE MIAMI 2008,Peven Everett,430.47138,0.559617419549,0.397026422528,2006
2390,Stuck,Stuck,Peven Everett,711.47057,0.559617419549,0.397026422528,2006
2391,Stuck,Power Soul,Peven Everett,288.44363,0.559617419549,0.397026422528,2006
2392,All Falls Down,Late Orchestration,Kanye West / Syleena Johnson,193.09669,0.877213745925,0.972399563932,2005
2393,All Falls Down,Def Jam 25_ Vol. 14 - Best Of The Best,Kanye West / Syleena Johnson,224.23465,0.877213745925,0.972399563932,2005
2394,All Falls Down,All Falls Down,Kanye West / Syleena Johnson,230.26893,0.877213745925,1.08250255673,2005
2395,All Falls Down,The College Dropout,Kanye West / Syleena Johnson,226.55955,0.877213745925,1.08250255673,2005
