new_ID,title,length,artist,album,year,language
7377,La povo,189013,la pafklik,Fek al Esperanto,2009,Esperanto
7378,Warlord,137000,The Shadosw,The Best of the Shadows,1992,
7379,002-So Let It Be House,6m 42sec,Mike Dunn,"DJ Deep Presents City to City, Part 2 (2006)",,Eng.
7380,Olin kuin naulattu (Maailmanpyörä),04:59,Varjo,Maailmanpyörä,2000,
7381,"006-Three Nocturnes, Op. 9 No. 3 in B major",7m 7sec,Frederic Chopin,21 Nocturnes (Andrzej Wasowski) (unknown),,Eng.
7382,010-La blanche et chere hermine,3m 5sec,Laridee,Laridee (unknown),,Fre.
7383,In the Magnum Record Shop,124000,J. Arel/J.C. Petit,"The Prisoner, Volume Two",1991,English
7384,Brazil (Club St. Tropez 2009),00:00,Diva Avari,Club St. Tropez 2009,2009,
7385,Die Guten - Freundschaft,232,,Alles Gute,99,German
7386,Labyrinth,04:04,Razzia,Labyrinth,1994,
7387,Ike & The Capers  -Darn Dem Bones,129,,Four Alley Cats,97,English
7388,Stems and Thorns (Visions and Dreams),04:25,Electrics,Visions and Dreams,1991,
7389,Hit Song (Edit) - The Best Mix Tape... Ever (Promo),4.783,Peter Murphy,,,English
7390,Afterglow - Escape,6.55,Contagiou Orgasm,,'11,English
7391,"Theme for ""Opera""",156813,Brian Eno,Sonora,1999,English
7392,Dinah Washington - Blues for a Day,172,,Voices: Music From the Greatest Divas Ever,,English
7393,What You Know (Wrold Freak Show),04:02,Levelers,World Freak Show,,
7394,012-Cheating Is a Risky Business,4m 22sec,Sir Lawrence,"Blues Revue: Blues Music Sampler (Aug - Sep, 2007)",2007,Eng.
7395,Mira - Mietin,210,,Miljoona volttii,97,Finnish
7396,Tripping - Kiss FM: La Mejor Música,4.583,Robbie Williams,,'07,[Multiple languages]
7397,I,2.012,keeter Davis,,,English
7398,"Robert Schumann - Faschingsschwank aus Wien, Op.26: V. Finale",321,,The Master Pianist: The Complete EMI Recordings,,English
7399,"Concerto for Piano and Orchestra No. 9 in E-flat major, K. 271: III. Rondo. Presto",608240,Wolfgang Amadeus Mozart,Spectacular Classics,,English
7400,122504,11m 30sec,Luigi Boccherini,"Complete Symphonies, Vol. II (Deutsche Kammerakademie Neuss feat. conductor: Johannes Goritzki)  (unknown)",,Eng.
7401,Rejected,269000,Yelp,Larmende Opptog I Taushetsgata,1996,Norwegian
7402,Parasite (Akira Kiteshi Rulin' instrumental) - Parasite EP,5.017,Hadouken!,,,English
7403,"Der kleine König - Guck, der kleine König kommt",4.55,Fredrik Vhale,,,German
7404,Tango à TTrois - Lisboa,356,,Caf é Banlieue,,[multiple languages]
7405,John's Idea (Incomplete) - Rock-A-Bye Basie: Live in '38 & '39,3.441,Count Basie & His Orchestra,,'91,English
7406,Big Star - I’m in Love With a Girl,107,,Radio City,09,English
7407,Frank Wtildhorn - Once More I Can See,162,,Wonderland: Alice Through a Whole New Looking Glass,11,English
7408,A Luis Emilio Recabarren - Interpreta a Victor Jara,2.568,Inti-Illimani,,'99,Spanish
7409,Beyoncé - Get Me Bodied,,,"Sexxxplicit R&B, Volume 25",07,Egnlish
7410,Let's PPPPP--Punctuate! - Hunk-Ta-Bunk-Ta Gnu,2.917,Katherine Dines,,,English
7411,"007-Harmony, Perfect Harmony",4m 48sec,The Four Seasons,Who Loves You (1975),,Eng.
7412,"Canzon per sonare no. 1 'La spiritata' (The Chicago Brass Ensemble, The Boston Brass Ensemble, E. Power / The Antiphonal Music of Gabrieli)",03:16,Giovanni Gabrieli,"The Chicago Brass Ensemble, The Boston Brass Ensemble, E. Power / The Antiphonal Music of Gabrieli",,
7413,008-WWicked Ways,4m 38sec,Mars ILL,Pro Pain (unknown),,Eng.
7414,Mout,244447,Tunisiano,Marqué à vie,2014,French
7415,Mi corazon (interlude) - Atrevida,2.067,Safire,,'96,English
7416,002-Wish You Were Here,5m 44sec,PinkFloyd,For Whom the Bell Tolls (unknown),,Eng.
7417,What Are They Doing in Heaven Today? (I Don't Know Where I'm Going but I'm On My Way),00:00,Murry Hammond,I Don't Know Where I'm Going but I'm On My Way,,
7418,Huhzick em Dom,182280,Die Cöllner,Kölle - Do bes e Jeföhl Folge 2,2010,Kölsch
7419,"003-Scene 1: He, he! Ihr Nicker (Alberich)",1m 31sec,Richard Wagner,Das Rheingoold (feat. conductor: Wilhelm Furtwangler) (unknown),,Eng.
7420,Westworld Westworld - Skin,280,,Skin,,English
7421,Eisenpimmel - Nur die Liebe zählt,122,,Alte Kacke,,German
7422,The Amenta - Mictlan,304,,Mictlan,02,English
7423,Bless the Lord,312000,Tenth Avenue North,Speaking of Silence,2005,English
7424,Justin Jsutin feat. Baba Brooks & Drumbago - Jordan River,169,,Latin Goes Ska,98,English
7425,Chuck Berry - Little Star,167,,New Juke Box Hits,61,English
7426,One_Jump_Ahead_of_the_Storm_-_Cherry_Smiles:_The_Rare_Singles,unk.,Nancy_Sinatra,,'09,English
7427,004-World Wide,4m 15sec,"Balance & Dae One feat. Rapper Big Pooh, Chaundon & DJ Jbroski",B-Dae (2012),,Eng.
7428,All My Faith Lost ... - The Sky of the Lake,281,,"In a Sea, in a Lake, in a Rivre ... ... or in a Teardrop",2,English
7429,013-Umsonst sucht' ich,3m 41sec,RichardWagner,"Das Rheingold (Staatskapelle Dresden, cond. Marek Janowski) (1997)",,Ger.
7430,Disequilibrium - Impermanence,2.433,Meredith Monk,,'08,English
7431,Hoyt S. Curtin - Emblem G,191,,Battle of the Planets - Original Soundtrack,,
7432,Hands All Over (Mindriot),05:41,Soundgarden,Mindriot,1993,
7433,012-Hold Tight Hold Tight (Want Some Seafood Mama) (with The Andrews Sisters),3m 13sec,Jimmy Dorsey & His Orchestra,The Essence of Swing (2007),,Eng.
7434,Dope Stars Inc. - Beatcrusher,214,,Music Inspired by Saw IV,08,English
7435,Dire Straits - Lady Writer,243,,Sultans of Swing - Live In Germany,08,English
7436,You've Had Your Fun,203000,Spoke,Demo 2011,2011,English
7437,008-Can You Feel the Spirit,4m 45sec,DJ Company,Rhythm of Love (1997),,Eng.
7438,Kyrie (Orbis factor) - Canto Gregoriano y Polifonía (Disco 1),,PolifónicaT urolense,,'08,
7439,Matt Bar - Worried Blues,235,,Lying in Chalk,06,English
7440,Hoyt Axton - Life Machine,215,,36 All-Time Favorites,00,English
7441,0066-Honey (Deep Dish Hoojee dub),5m 26sec,Billie Ray Martin,Yoshiesque (2000),,Eng.
7442,010-She's Not Just a Pretty Face,3m 54sec,Shania Twain,"CDX, Volume 327: September 2003 (unknown)",,Eng.
7443,Por las noches - The Platinum Collection,,Los Ronaldos,,'07,
7444,De soldatenmoeder,290986,Zangeres Zonder Naam,Vic van de Reijt's top 100 van Nederlandstalige singles,2006,Dutch
7445,The Chipmunks - The Chipmunk Song,333,,A Very Merry Chipmunnk,94,English
7446,Nonsense - Th1rt3en,0.883,Robert Miles,,'11,English
7447,Jump Jive'n Then You Wail (Burn the Floor),02:42,Anthony Anderson Orchestra,Burn the Floor,,
7448,A Russian Film in Snow (God),04:39,Phillip Boa and the Voodooclub,God,1995,
7449,Sadie the Seal (God Bless Tiny Tim),01:18,Tinty Tim,God Bless Tiny Tim,2006,
7450,I Want You To Know (Falling),03:25,Rod Stinson,Falling,,
7451,Macromassa - Zog (Guerrilla Peng),191,,Macromassa 7 Zog Live,94,Spanish
7452,Die Toten kehren wieder mit dem Wind - Menschwerdung / Staubäonen,482,,Am Ufer des Sees,,German
7453,Limelight (R30: 30th Anniversary World Tour),04:57,rush,R30: 30th Anniversary World Tour,2005,
7454,018-La Java des chaussettes a clous,2m 55sec,Borisy Vian,Boris Vian chante Boris Vian (2004),,Fre.
7455,"Ain't Talkin' (2009-04-29: National Indoor Arena, Birmingham, England, UK (source 1))",00:00,Bob Dylan,"2009-04-29: National Indoor Arena, Birmingham, England, UK (source 1)",,
7456,Mamie Smith - Golfing Papa,166,,Crazy Blues: The Best Of,,English
7457,Love Is a Dangerous Game - Qualifying Heat,4.15,Thelma Houston,,'84,English
7458,005-,unknown,Jack Action,(2001),,Rus.
7459,001-Anyway,4m 50sec,Eliot Morris,Parker's Back (unknown),,unknown
7460,A2B - Mercury Rising,4.267,"Rae & Christian feat. Mystro, Masta Ace & Pete Simpson",,'13,Englihs
7461,Thinkin' Ain't for Me,2 00506,Manfred Mann,All Manner of Menn: 1963-1969 and More,2000,English
7462,Bless the Lord (Speaking of Silence),05:12,Tenth Aveenue North,Speaking of Silence,2005,
7463,Open Casket,295626,Death,Leprosy,1999,Engllihs
7464,Cocô de Itapuã,134000,Joci Batista,Modéstia a Parte,1977,Portuguese
7465,Freddy Cannon - Buzz Buzz A-Diddle-It,148,,"Palisades Park: The Very Best of Freddy Cannon, The Swan Years 1959-1963",00,English
7466,"004-Un Di Se Ben Rammentomi, Bella Figlia Dellf'Amore (Rigoletto)",6m 22sec,Luciano Pavarotti,The World of Luciano Pavarotti (disc 3) (unknown),,Ita.
7467,006-For Whom the Bell Tolls,5m 11sec,Metallica,Metal Up Your Ass (unknown),,Eng.
7468,"Morgen!, op. 27 no. 4 (Rote Rosen)",04:32,Richard Strauss,Rote Rosen,2009,
7469,All I Have to Offer is Love (A Very Fine Love),03:48,Dusty Springfield,A Very Fine Love,1995,
7470,Take On Me - Hairbrush Divas presents Sing-A-Long Summer,3.804,a-ha,,'05,English
7471,Conversations at Night,209000,Syria,A Gift From Cultu re,1996,English
7472,Sunday on My Mind (original mix) (Berlin Afterhour 3 - From Minimal to Techno - From Electro to House),07:10,Daniel Stefanik,Berlin Afterhour 3 - From Minimal to Techno - From Electro to House,,
7473,Kissing,222693,Mandaly,Sampler,1997,English
7474,"Steh' auf, wenn du auf Zwerge stehst - Kindergarten Hitparade - Tanzen und Bewegen",3.985,7 Zwerge,,,German
7475,Hans Zimmer & James Newton Howard - Rory's First Kiss (Ryeland Allison remix),363,,The Dark Knight,08,English
7476,Kibori - The Balkan Club Night,2.45,Mahala Rai Banda,,'08,[Multiple languages]
7477,025-,1m 4sec,,Ver.2 (unknown),,Jap.
7478,"Cello Concerto in B minor, Op. 104: I. Allegro",989293,Antonín Dvořák,Dvořák for Dummies,,English
7479,001-All Is Forgiven,3m 59sec,Siren,All Is Forgiven (unknown),,Eng.
7480,Do the Eggroll,,Peach Kelli Pop,Peach Kelli Pop,2010,English
7481,"Ella Fitzgerald - Oh, Lady Be Good!",242,,"Lov,e Ella: The Original Versions",07,English
7482,The Seventh (As The Minstrel Strums),04:37,Yirmiyahu,As hThe Minstrel Strums,,
7483,Rascalz - Top of the World,,,"Orion Na Gramofonech: Low Budget, Volume 1",2,English
7484,Tush (Demolition / Hit and Run),02:16,Girlschool,Demolition / Hit and Run,1991,
7485,Start Over Again (60 second version),60000,Hal Goldstein,"Piano Solos, Volume 4",,English
7486,Opeth - Benighted,300,,Still Life,08,English
7487,Metallica - Last Caress,,,Dying Time Is Here,96,English
7488,Alone,277840,Ohio Players,Honey,1991,English
7489,"Crystal Gayle - Love, Crazy Love",161,,"Hollywood, Tennessee / True Love",08,English
7490,Autumn,225400,Anthony Newley,Remembering Anthony Newley,2002,English
7491,Vincent,242800,Don McLean,Troubadours: The Essential Album,,English
7492,011-Mood to Be Wooed,3m 2sec,Duke Ellington and His Orchestra,The Chronological Classics: Duke and His Orchestra 1944-1945 (1996),,Eng.
7493,The Heart Asks Pleasure First (The Original Chillout Album),01:35,Michael Nyman,Original Chillout Album,2005,
7494,004-Bernadiah,5m 29sec,Tommy Tutone,,,Eng.
7495,Global Conflict (a),,Robert Foster & Richard Wells,Global Shockwave,,English
7496,Chilling Through the Lives (Hypermodern Jazz 2000.5),05:01,Alec Empire,Hypermodern Jazz 2000.5,1996,
7497,004-I Me Mine,4m 41sec,Laibach,Let It Be (1997),,Eng.
7498,la Sent Girvàsia (faguem ribòta ! - Danses d'Occitanie),03:20,La Talvera,faguem ribòta ! - Danses d'Occitanie,,
7499,Someday Sweetheart,136000,Peggy Lee,Miss Wonderful,2006,Enlish
7500,Luka Bloom - Peace Rains,190,,Tribke,07,Engliish
7501,"Thermal Nose (Forbidden Colours-mix) (A Reflexion of Synthpop, Volume 1)",05:13,Statemachine,"A Reflexion of Synthpop,Volume 1",1998,
7502,Nav',145346,Drudkh,Blood in Our Wells,,English
7503,"Funky Emergency (Jazz Brakes, Volume 2)",01:50,DJ Food,"Jazz Brakes, Volume 2",1991,
7504,The Ballad of Jonah (Gilligan's Island Theme) (split) - Pirates' Boat Load Of Fun,1.801,VeggieTales,,'02,English
7505,“Balance of Terror”: Romulan Theme (M22) - Star Trek: The Original Series Soundtrack Collection,0.933,Fred Steineer,,'12,English
7506,Ett fotografi (Sånger För December),03:05,Uno Svenningsson & IIrma Schultz Keller,Sånger För December,2006,
7507,Switchblade,30000,Barrie Gledden & Kes Loy & Richard Kimmings,"Punk, Rock",2009,English
7508,Always - Donya,3.007,Arash feat. Aysel,,,English
7509,"0M4-Symphonie No. 8 F-Dur, Op. 93: IV. Allegro vivace",7m 21sec,"Beethoven; Bernstein, Wiener Philharmoniker",9 Symphonien (1980),,Ger.
7510,"Aš pas savo giminėlę - Dievo žirgai, laimės ratai",,Spanxti,,'12,Lithuanian
7511,Eldorado,1.833,Michiel Borstlap,Eldorado,'08,English
7512,019-Van a por nosotros,4m 0sec,Turtle Power Crew,Aplasta tus gafas de pasta (2007),,Spa.
7513,Ilarie,323339,Carmen Y Los Peques,Mini Disco,1998,
7514,Milord,288720,Nicole,How Do You Keep The Music Playing,1999,English
7515,Get Ovver,260000,Scotti,Nick Scotti,1993,English
7516,Jeroen van Veen - Prélude nr. 24 in D minor,594,,Minimal Piano Collection,06,English
7517,"Croatian Polka Magic - Here Come the Polka Heroes, Volume 2",2.75,Polka Quads,,'99,English
7518,022-[silence],0m 5sec,David Crowder Badn,All I Can Say (1998),,Eng.
7519,006-,3m 0sec,Uma2rmaH,(2008),,Eng.
7520,Rude Boy arning - A Selfish Call to Arms,2.717,Guns of Brighton,,'14,English
7521,Geralde Wilson and His Orchestra - Del Olivar,236,,The Complete Pacific Jazz Recordings of Gerald Wilson and His Orchestra,00,English
7522,Personent Hodie (Sing Aloud on This Day) (Warner Bros. Jazz Christmas Party),04:48,Bob James,Warner Bros. Jazz Christmas Party,1997,
7523,New York State of Mind (Playin' With My Friends: Bennett Sings the Blues),04:30,Tony Bennett feat. Billy Joel,Playin' With My Friends: Bennett Sings the Blues,2001,
7524,012-Do You Love Me?,4m 37sec,Nick Cave & The Bad Seeds,Alternative Collection (2002),,Eng.
7525,Fear (c) (Shapes in Percussion),00:28,Frank Ricotti & Gary Kettel,Shapes in Percussion,1987,
7526,Éclairs - Rayons,5.753,Vromb,,'03,French
7527,Edward Mote & William B. Bradbury - The Solid Rock,186,,World's Greatest Praise & Worship,,English
7528,Symphony No. 4 in F minor: IV. Finale con epilogo fugato. Allegro molto (Symphony No. 4 / Flos Campi / Norfolk Rhapsody No. 1 (Bournemouth Symphony Orchestra feat. conductor: Paul Daniel)),08:36,Ralph Vaughan Williams,Symphony No. 4 / Flos Campi / Norfolk Rhapsody No. 1 (Bournemouth Symphony Orchestra feat. conductor: Paul Daniel),,
7529,Je danse le Mia,267000,IAM,Retour aux pyramides,2008,French
7530,Mimi Coertse - Bist Du Bei Mir,158,,Mimi Coertse Uitvoering-Recital,07,[Multiple languages]
7531,1,Panda Slap - Panda Slap / Eush!,3.867,Vent,,'11
7532,Moscow Morning - Evolution,5.283,Вадим Жуков,,'05,English
7533,009-Is... Not,12m 0sec,Porcupine Tree,The Sky Moves SidewaGys (1995),,Eng.
7534,Authoritarian response (Project Echo),02:24,M. Wehitwell,Project Echo,2010,
7535,Cornflake Girl,306000,Tori Amos,Triple J: Hottest Box,2003,English
7536,I've Been Loving YouT oo Long (live),unk.,Otis Redding,Otis Blue: Otis Redding Sings Soul,2008,English
7537,"Country Blues, (Pt. 2) (Taj Mahal Sessions)",07:12,Jimi Hendrix,Taj Mahal Sessions,,
7538,Hebrew Chpant,39000,Marty Goetz,He Is My Defense,,English
7539,He,03:33,Michael Stanley Band,"You, Me and Dupree",2006,
7540,010-dunklle Zeit,1m 39sec,Stoahoat & Bazwoach,A Ruah Is (unknown),,Ger.
7541,Krystian Shek - Memories,240,,Thai Sexy Lounge,10,English
7542,Blood and Sand - A Tribute to Rowland S. Howard,4.488,Bellmer Dolls,,'06,English
7543,Bill Baylis & Charles Blackwell - Raggaboy Rap (No Vox) :30,30,,The Vinyl Remixes,,English
7544,0A2-Du lachst nicht mehr,4m 34sec,Howard Carpendale,Hello Again (1984),,unknown
7545,Parfume Mai ʻOe - Hahani Mai,4.127,Kekuhi Kanahele,,,Hawiian
7546,Nefes (live in Bodrum) - Telvin,7.0,Telvin,,'06,Turkish
7547,The Aller Værste! - Du sklei meg så nær inn på livet,196,,Musikk fra filmen: Mannen som elsket Yngve,08,Norwegian
7548,Novosibirsk,178000,Anne Bärenz & Frank Wolff,Coming_Back:_Eine_Musikweltreise,1998,German
7549,Nyt jätän vanhan Turun - Päivät kuin unta,3.041,Tapio Heinonen,,'08,Finnish
7550,"Ein raffiniertes Versteck (Bibi und Tina, Folge 25: Das Weihnachtsfest)",03:06,Bibi und Tina,"Bibi und Tina, Flge 25: Das Weihnachtsfest",2006,
7551,004-,4m 24sec,,(2009),,Chi.
7552,001-,3m 15sec,,(1997),,Chi.
7553,Porzellan von Vandalo (TKKG 121: Ein cooler Typ aus der Hölle),04:50,Stefan Wolf,TKKG 121: Ein cooler Typ aus der Hölle,2000,
7554,Road to Glory (instrumental) (Celtic Memories Sampler),02:55,Steve Quinzi,Celtic Memories Sampler,2010,
7555,Caruso (Mistachic Remix) (Magnificat),06:03,Giorgia Fumanti,Magnificat,,
7556,"""Lomberg!"" - Office Space",0.35,J ohn Frizzell,,,English
7557,Third ad Seneca (Admiral Fell Promises),07:14,Sun Kil Moon,Admiral Fell Promises,2010,
7558,あるタンゴ弾き への哀歌: III. エピローグ,203000,Máximo DDiego Pujol,カヴァティーナ,1998,Japanese
7559,Ilarie - Mini Disco,5.391,Carmen Y Los Peques,,'98,
7560,Enfant de l'homme - Tarzan,2.767,Phil Collins,,'06,French
7561,005-Sweet Child o' Mine,7m 26sec,N Roses,"1992-02-19 to 1992-02-22: Tokyo Dome, Tokyo, Japan (unknown)",,Eng.
7562,Sierpinski - Fear of Mathematics,,Nonima,,,[Multiple languages]
7563,This - Firecracker,3.472,Lisa Loeb,,,English
7564,LALALA (feat. 若旦那 (湘南乃風)),440000,加藤ミリヤ,TOKYO STAR,2008,Japanese
7565,Do It Baby - The Hit Collection,3.967,Tee-Set,,'88,English
7566,Easy (Easy) - Self Abuser,,Fauves,,'96,English
7567,Track 47 (Cut and Run),00:41,Ridley Pearson,Cut and Run,2005,
7568,Summer Breeze (new version),274493,Type O Negative,Summer Breeze,1995,English
7569,Age of Darkness - Lost Child Original Sound Track from S.S.H The Final Side-Z,5.65,埼玉最終兵器,,'06,Japanese
7570,Fields of Gold,299000,Eva Cassidy,,2001,German
7571,"Hyperrealism, Part 1: (re-edit)",398000,Steve Stoll,"Pure - Best of Techno, Volume 6",1995,English
7572,Al Stewart - Year of the Cat,276,,Mel low Rock Classics,99,English
7573,"001-Voluntary in G major, Z. 720",3m 19sec,Henry Purcell,"Organ Works by Purcell, Blow & Locke (John Butt) (1994)",,Eng.
7574,Starlight,197907,SULLEN,Reflections,2009,English
7575,[untitled] (Vinyl Wunderwaffe Volume II),00:00,WB Loops,Vinyl Wunderwaffe Volume II,2009,
7576,Trina - Answering Machine Skit,39,,Da Baddest Bitch,,English
7577,Our Song (Alwaays and Never),03:51,Goodnight Nurse,Always and Never,2006,
7578,006-Anyway,3m 29sec,Family,Anyway... (2003),,Eng.
7579,Damian Marley - Beautiful (instrumental),287,,Beautiful,06,English
7580,Amigo,261164,Zbatata feat. Soprano,Vrais reconnaissent vrais,,French
7581,011-Si me olvidas (Acustica),4m 5sec,Vanesa Martin,"Ven, Sientate y Me Lo Cuentas ... (2012)",,Spa.
7582,Voghera (Non classificato),02:46,Franti,Non classificato,2004,
7583,"Wonderful World, Beautiful People (You Can Get It If You Really Want: The Best Of...)",03:11,Jimmy Cliff,You Can Get It If You Really Want: The Best Of...,,
7584,Despasito - Flamenco chill 2,1.2,Pablo Cebrián & Ismael Guijarro,,,Spanish
7585,Esta Noche de TBravesura,211706,Héctor 'El Bambino',Disco Alegría 2005,2005,Spanish
7586,Susanna - Arthur Caravan,4.183,Arthur Caravan,,'09,Catalan
7587,Sagar - Enemigo,274,,Un Pasado Inffernal,,
7588,Kalimba De Luna,294000,Cats Copy,The Sound ofB oney M,2003,English
7589,Gianna Nannini - Se vai via,282,,Puzzle,84,Italian
7590,"Mozart 13 Serenata No. 13 In G. ""Eine Kleine Nachtmusik"" KV-525 Andante - Romance",213000,Waldo de los Ríos,Mozartmania,1981,
7591,Curse the Night,201053,The Raveonettes,Observator,,English
7592,"014-Sonata in G Minor Op. 1 no. 4 ""Il trillo del diavolo"": II. Allegro",2m 51sec,Giuseppe Tartini,Virtuoso Violin (unknown),,Eng.
7593,005-Shortchange,7m 10sec,Agents of Good Roots,STRAIGHTAROUND (nknown),,Eng.
7594,Aguirre 1,6.298,Popol Vuh,Aguirre,,German
7595,"Johann Sebastian Bach - Cantata ""Was mir behagt"" / ""Hunt"", BWV 208: Recitativo: Wie? schönste Göttin? wie?",64,,unknown,92,[Multiple languages]
7596,Moved on (There's No Tomorrow),00:00,Skyline,There's No Tomorrow,,
7597,010-Magical Eyes,5m 13sec,Folder 5,Five Girls (2002),,Jap.
7598,026-O.J.,0m 22sec,Neil Hamburger,America's Funnyman (1996),n.a.,Eng.
7599,Trolls Lurking Beer,3m 5sec,Zrymgoll,Mighty Tavern (unknown),,Eng.
7600,013-From My First Moment,4m 35sec,Charlotte Church,The Ballroom Mix 4 (2006),,Eng.
7601,We're Into This Groove,251507,By All Means,By All Means,,English
7602,Stay - Christiane F. / Baal / Rarities,3.35,David Bowie,,'95,English
7603,Tequila,129720,The Champs,Party Power Pack: Party Kult,,English
7604,Beautiful (instrumental),04:47,Damian Marley,Beautiful,2006,
7605,Feedback (Slash remix),130226,DJ Flex,Clubbers Guide Mexico 2003 (disc 1),,English
7606,"Yes sir, alkaa polttaa",264000,Eini,Mikä fiilis!,2002,Finnish
7607,Yine Bu Yıl Ada Sensiz,,Beysun Yıldız & Minör,Türk Sanat Müziği Esintileri Türk Müziği Koleksiyonu 1,,Turkish
7608,013-Bix Beiderbecke,2m 31sec,Jim Gill,Irrational Anthem and More Salutes to Nonsense (2001),,Eng.
7609,Jerry Goldsmith - A Lost Boy,70,,The 13th Warrior,,English
7610,The Hangmen - Over For you,245,,We've We'zve Blood On The Toes Of Our Boots,2,English
7611,Bing Crosby - I Wish You a Merry Christmas,113,,101 Christmas Songs,07,English
7612,Fly - Millennium Hits,4.626,Gigi D’Agostino,,,[Multiple languages]
7613,Ta buenQa - Que se vaya,3.59,El Prodigio,,,Spanish
7614,"001-Baby, Let's Be Friends",2m 50sec,Dexter Gordon,Jazz Profile (1998),,Eng.
7615,Chunky Nelson - Can You See Me,257,,Dance & Pop 5: Fashion,,unknown
7616,"Odyssey - Use It Up, Wear It OOut",252,,100 Hits of the 80's,,English
7617,The Pass Loning - Three Kings,5.941,,,,
7618,The Portal (Trust in Death and Rebirth),04:29,Enchanted,Trust in Death and Rebirth,2002,
7619,Phat Fred - I Turned You On,245,,"Groovadelia: 21st Century Spanish Groove, Volume 1",06,[Multiple languages]
7620,Heavenly Pop Hit (The Great New Zealand Song Book - Souvenir Edition),03:29,Chills,The Great New Zealand Song Book - Souvenir Edition,2011,
7621,Lifework,839 60,服部隆之,HERO -Original Sound Track,,Japanese
7622,Jolliefontein toe (100 Afrikaanse Treffers Tuis in Suid-Afrika),02:29,Steve Hofmeyr,100 Afrikaanse Treffers Tuis in Suid-Afrika,2012,
7623,017-Molly's Lips (Cattle Club on 02-12-90),2m 4sec,Nirvana,"1989-11-22: Play the Fucking Guitar, Man!!: U4 Club, Vienna, Austria (unknown)",,Eng
7624,"Peakin' (Jeremy Healy's Clockwork Orange Mix, Volume 2)",06:37,Bleachin',"eremy Healy's Clockwork Orange Mix, Volume 2",,
7625,008-Double Cup,4m 9sec,DJ Rashad feat. Spinn,Double Cup (2013),,Eng.
7626,004-Cow Cow Boogie,3m 52sec,The Great Guitars,Great Guitars II (1976),,Eng.
7627,"Sinfonia in D, K. 45: II. Andante",2m 8sec,Wolfgang Amadeus Mozart,Early Symphonies (2006),,Eng.
7628,Keep That Same Old Feeling (Side Effect / What You Need),07:00,Side Effect,Side Effect / What You Need,1991,
7629,Melanie - Friends & Co,263,,Photograph,,English
7630,John Irving - Der junge Dr. Wells 28,363,,Gottes Werk und Teufels Beitrag,05,German
7631,Ποίμης Πέτρου - Κρακ η λογική,289,,Επιτέλους γελάει,04,Greek
7632,Dream47 - Show Bizness: L’Amalgame #3,3.3,ALTERfix,,'13,Spanish
7633,The Foretellingg,665093,Midor,Heaven's Breath,,Englih
7634,Аквариум - Русская нирвана,207,,Лучшие песни (disc 3: 1991-1996),99,Russian
7635,Gra nBwa Karnival,522900,boukman eksperyans,Revolution,1998,Haitian Creole
7636,Brazil - Club St. Tropez 2009,,Diva Avari,,'09,English
7637,"Numeri2 - Per quanto mi Riguarda, Part 2",184,,Numeri 2,05,Italian
7638,Jago - Dr. Wily (Mega Man 3) - A Daring Escape,185,,BadAss: Boss Themes,11,English
7639,Desolated Colouurs (When All the Laughter Has Gone),07:19,Dolorian,When All the Laughter Has Gone,1999,
7640,004-Face to Face,5m 39sec,John Canaan,Our Savior's Love (unknown),,Eng.
7641,I Am the Bus Driver (Magnetic Curses: A Chicago Punk Rock Compilation),02:43,Tom Daily,Magnetci Curses: A Chicago Punk Rock Compilation,2000,
7642,Yéroum oh Yéroum - Marie-José Casanova chante Boris Vian,2.75,Marie-José Casanova,,'65,French
7643,016-Mama's Perl (karaoke),3m 10sec,The Jackson 5,J Is for Jackson 5 (2010),,Eng.
7644,Fear (The Uninvited) (Angels in Shadowed Blue),03:47,Witching Hour,Angels in Shadowed Blue,2001,
7645,002-Cristales rotos,unknown,Estres,Mas alla del ideal (2008),,Spa .
7646,"Paska akka, märkä ämmä II (Kierre-elämä)",00:00,Kaytanhousuja,Kierre-elämä,,
7647,Nature Boy - The Best Smooth Jazz... Ever!,2.655,Nat King Cole,,'03,English
7648,StuckintheGarden,251000,Horner James,"Hoey, i Shrunk THE   (Teh Compete Score)",,English
7649,Jazz Liberatorz - Slow Down,96,,Fruit  of the Past,09,English
7650,Tres filhetas / La barca vira - Tant que vire…,1.9,Balbelettes,,'05,French
7651,"Karl Gerhard, Folkans Orkester - Jag är ett bedårande barn av min tid",180,,Med en enkel tulipan - Jules Sylvain 100 år,00,Swedish
7652,Tomas Heredia - When I'm With You (radio edit),223,,When I'm With You / Alchemist,13,English
7653,Partyalarm (Radioo Mix),220920,Aquagen,Partyalarm,,
7654,Something or Nothing - Free Me,2.968,Uriah Heep,,'95,English
7655,God Awful - Oh Albert,,,What Would Jesus Do?,,English
7656,"Et lite, stort mirakel - Klar",4.295,Trygve Dammann,,'07,Norwegian
7657,011-All in Together,unknown,Wu-Block,Wu-Block (2012),,Eng.
7658,003-Truck Stop (Auf Achse),4m 3sec,Franz Ferdinand,Take Me Out (2004),,Eng.
7659,Anormale - Bravi ragazzi,1.317,I Melt,,'97,Italian
7660,004-words of the mind brandnew ojurney (meet y friend mix),5m 24sec,m.o.v.e,words of the mind brandnew journey (2000),,Eng.
7661,Quiéreme otra vez,239200,OBK,Babylon,2003,Spanish
7662,-Kryptonite,3m 43sec,The Rusty Pipes,Casa de Boca (unknown),,unknown
