new_ID,title,length,artist,album,year,language
5284,"Auteur Theory - The Rise and Fall of Tong, Part 2",221,,The Long Night,08,English
5285,António Variações - Estou Além,294,,Anjo da Guarda,88,Portuguese
5286,Risco (Quinteto),08:23,Teco Cardoso & Léa Freire,Quinteto,1999,
5287,[silence] - Diablos Tequilos,,Tuff  Enuff,,'97,Englsih
5288,Jamie Hartford Band - Good Things Happen,261,,Live at the Gibson Cafe,,English
5289,Raggaboy Rap (No Vox) :30 - The Vinyl Remixes,0.5,Bill Baylis & Charles Blackwell,,,English
5290,SEVEN WISER - SICK,186,,THE PUNISHER,04,ENGLISH
5291,015-Boy Meets Girl,2m 56sec,Paper Blitz Tissue,Real Life Permanent Dreams: A Cornucopia of British Psychedelia 1965-1970 (2007),,Eng.
5292,So-So Suicide (Them vs. You vs. Me),03:15,Finger Eleven,Them vs. You vs. Me,2007,
5293,"Antonio Vivaldi - Segundo Acto: ""D'improvviso riede il riso""",124,,"Los clásicos de la Ópera, No. 13: Tito Manlio (Modo Antiquo feat. conductor: Federico Maria Sardelli)",05,Spanish
5294,Torquay - The Most Of the Ventures,2.119,Ventures,unk.,,English
5295,Kapitel 01,3m 19sec,Kerstin Gier,"Lugen, die von Herzen kommen (feat. narrator Mirja Bos) (2008)",,Ger.
5296,Cisza & Spokój - Miejska poezja,,235,Cisza & Spokój,06,Polish
5297,Klaus Schulze - Opheylissem,unk.,,Audentity,05,German
5298,Ça fait mal - On trace la route : L Live,5.38 3,Christophe Maé,,'11,French
5299,Mass & Spring (ISAM),04:16,Amon Tobin,ISAM,2011,
5300,Quand j'serai KO,184106,Alain Souchon,L'Essentiel,2004,French
5301,A Pequena Colméia de Dinossauros - Híbrido,n.a.,Velhos e Usados,,'08,Portugues
5302,Walkin' in the Rain With the One I Love,266960,Love Unlimited,Soul City,2011,English
5303,Sea Cruise (Gern gehört),02:38,John Spencer,Gern gehört,1990,
5304,Janie Fricke - Tell Me a Lie,244,,30 Years of #1 Hits (disc 15),,English
5305,Someday Baby - Nothin'But The Blues,2.645,Lightnin' Hopkins,,'06,English
5306,Against All Odds,206000,Phil Collins,The Power of Love,,English
5307,Mictlan,5.067,Amenta,Mictlan,'02,English
5308,The Train,20100 0,Steve Gibbons Band,Maintaining Radio Silence,1998,English
5309,004-Prisoner of Dub,2m 36sec,Sub Oslo,Sub Signals - Vol. I (2006),,n.a.
5310,004-Du Hast,4m 4sec,Anticonformance,Asteroid 110393 (unknown),,unknown
5311,The Day of Wrath,432946,Myriads,In Spheres Without Time,1999,English
5312,Pablo (I Remyember You),05:41,Chris McNulty,I Remember You,2004,
5313,009-A Tonga Da Mironga Do Kabulete,3m 59sec,"Toquinho, Vinicius de Moraes & Monsueto",Trilha Sonora Insensato Coracao Nacional (unknown),,Por.
5314,006-Noladets (Diterihs un zinotaji),unknown,Zigmars Liepins,"Rokope ra ""Lacplesis"" (2004)",,Lat.
5315,Christ Be With Me - The Brilliance,3.05,Brilliance,,,English
5316,Ira (X-Cultura),03:17,Blood,X-Cultura,2011,
5317,002-Jdarling,6m 21sec,Ricky Peterson,"Acid Jazz, Vol. VIII (1997)",,Eng.
5318,"Wolfgang Amadeus Mozart - Die Gärtnerin aus Liebe, K. 196: Akt III, Szene V. Dialog ""O Glück über Glück!"" (Nardo, Belfiore, Podestà, Sandrina, Arminda, Serpetta)",45,,"Complete Mozart Edition, Volume 34: Die Gärtnerin aus Liebe",91,GOerman
5319,Faith No More - As the Worm Turns,,,We Care a Lot,,English
5320,Ambiguità (Un difetto di famiglia),03:38,Ennio Morricone,Un difetto di famiglia,2002,
5321,"Il dissoluto punito, ossia il Don Giovanni, K. 527: Act I, Scene IX. No. 7 Duettino ""Là ci darem la mano"" (Don Giovanni, Zerlina) - Essential Mozart: 32 of His Greatest Masterpieces",3.233,Wolfgang Amadeus Mozart,,,English
5322,004-Ideme dalej,3m 28sec,Zverina,Svetlo v tme (2005),,Slo.
5323,"Horn Concerto No. 3 in E-flat major, K. 447: II. Romance. Larghetto",4m 57sec,Wolfgang Amadeus Mozart,Horn Concertos / Wind Quintet (1998),,Eng.
5324,Gonzaguinha - Simples como Água,148,,Caminhos do Coração,,Portuguese
5325,Why (Am I Treated So Bad) (Open),03:37,"Julie Driscoll, Brian Auger & The Trinity",Open,1967,
5326,"Piano Sonata in D, K. 311: I. Allegro con spirito - Arrau Edition: Mozart",7.3,Wolfgang Amadeus Mozart,,,
5327,Cassiopeia,559386,Carlos Marques,Sons e Sonhos,2006,Portuguese
5328,008-Eight Days on the Road,5m 59sec,Foghat,Live (2000),,Elng.
5329,"010-Ecossaise No. 1 in D major, Op. 72 No. 3a",0m 57sec,Frederic Chopin,"Complete Edition, Volume 2: Ballades / Etudes (1999)",,Eng.
5330,001-Introduccion,2m 59sec,Willie Colon,Asalto Navideno (1972),,Spa.
5331,Narcotic Thrust - I Like It (Markus Gardeweg remix),322,,House Club Hottest 006,04,English
5332,Entre le bien et le mal (Day of Mourning),03:57,Despised Icon,Day of Mourning,2009,
5333,Another Room - Null Hour,,Snken Seas,,'12,English
5334,"Me & My Boyfriend - Best of Hip Hop, Soul & R'n'B",3.683,Toni Braxton,,'06,English
5335,008-The Train,3m 21sec,Steve Gibbons Band,Maintaining Radio Silence (1998),nul l,Eng.
5336,Jingle Jungle Boyz - Let's Clean Up the Jungle,218,,"Tribal Mania, Volume 2",04,English
5337,Door into Emptiness - Ličyłka vołata,155,,Radio Ja,,
5338,Madonna - Papa Don't Preach,263,,20 Years on MTV: 1986,,English
5339,Años 80 (feat. Amaral) (Fin (de la 2ª Parte)),00:00,Los P iratas,Fin (de la 2ª Parte),2004,
5340,009-Daughtera,2m 46sec,Victor DeLorenzo,Pancake Day (1996),,En.g
5341,"Concerto in C minor, BWV 1062: I. (-) (The Concertos for One and Two Harpsichords (disc 1))",00:00,Johann Sebastian Bach,The Concertos for One and Two Harpsichords (disc 1),1996,
5342,Nothing to Lose,297933,Dimitri From Paris,SacrebKleu,1998,French
5343,Domenic Troiano - We All Need Love,343,,Azuli Presents François K: Choice: A Collection of Classics,02,English
5344,005-Tune Five,12m 39sec,AMM,Tunes Without Measure or End (2000),,Eng.
5345,Bonnie Tyler - Faster Than the Speed of Night,282,,Definitive Collection,,Englisvh
5346,Cockroach - Linoleum,,Elevators,,'97,English
5347,Will You Follow,226000,The Tailor,The Salt,2010,English
5348,"Xodó da Mãe (No Mexe Mexe, No Bole Bole)",03:18,Dudu Nobre,"No Mexe Mexe, No Bole Bole",,
5349,006-Honey Please Can't Ya See,3m 15sec,Barry White,Barry White & Marvin Gaye (2002),,Eng.
5350,The Signs (Secret Love),05:12,Malory,Secret Love,2009,
5351,Shazz - Lounging Around,360,,In the Light,01,English
5352,007-Concerto in G: I. Allegro ma non troppo,5m 11sec,Antonio Piacentino Romano,Italian Flute Concertos (1993),,Eng.
5353,002-All My Friends Say (album version),4m 6sec,Luke Bryan,All My Friends Say (2007),,Eng.
5354,Jdarling,381000,Ricky Peterson,"Acid Jazz, Volume 8",1997,English
5355,"Qu'est devenu notre passé (Les groupes des années 60 : les plus beaux slows, Volume 1)",02:11,Classels,"Les groupes des années 60 : les plus beaux slows, Volume 1",,
5356,013-Outro,3m 50sec,Awon,Beautiful Loser (2008),,Eng.
5357,What About?!!!??! (Poetry mix),489000,Kitta,Out of Perspective,1998,English
5358,Punched by an Angel - Electrics,3.82,Wadsworth,,,
5359,009-Hvis Du Vil,4m 58sec,Lis Srensen,Sigjnerblod (unknown),,unknown
5360,Cuatro veces,218592,Odisseo,Días de fuego,2014,Spanish
5361,008-Bring It Back,4m 53sec,TAB,Two Worlds (2001),,Eng.
5362,046-Stab (narration),0m 30sec,Daniel C. Holter & Chris Weerts,Gearbox (unknown),,Eng.
5363,Enter Sandman (Scream For Me Bradford),05:11,Severance,Scream For Me Bradford,2004,
5364,Alex M.O.R.P.H. - Eternal Flame (original Breaks mix),272,,A State of Trance Future Favorite Best of 2012,12,English
5365,Au Noir (Possession),03:54,Xiu,Possession,2013,
5366,Der Karneval der Tiere: 8. Persönlichkeiten mit langen Ohren - Loriot - Gesammelte Werke (6 CD),0.75,Camille Saint-Saëns,,'03,German
5367,The Speed of Love,,Rush,Counterparts,2004,English
5368,Stard'Üst,504000,Üstmamò,Stard'Üst,1998,Italian
5369,015-Tampereen aamu,4m 39sec,Juice Leskinen Grand Slam,"Boogieteorian alkeet peruskoulun ala-astetta varten, lyhyt oppimaara (1988)",,Fin.
5370,Ponto Sem Retorno (Groove Junkies 1995-2005),05:08,Cool Hipnoise,Groove Junkies 1995-2005,,
5371,I Don't Know What This World Is Coming To (Wattstax: The Living Word),06:49,Soul Children,Wattstax: The Living Word,,
5372,Monostereo - gum monoblond,3.767,monoblond,,'01,English
5373,010-Tango Man,2m 58sec,Red Earth & Rust,Dark Mercy (20 10),,Eng.
5374,Então toma - Emicidio,2.776,Emicida,,'10,Portuguese
5375,疏勒河 - 敦煌,5.23,女子十二乐坊,,'05,Chinese
5376,unkk.,109000,Stat Quo,Pre Up,2006,English
5377,Barkley - Surprise,221,,Fresh Air,,English
5378,"Raumnot - Weisst Du, was es heisst (Tauch' mit mir in eine neue Zeit)",04:04,Peter Schilling,Tauch' mit mir in eine neue Zeit,2006,
5379,Hold It Down,229200,Lil' O,Da Fat Rat Wit da Cheese,,English
5380,Angel_on_My_Shoulder_-_Pictures_of_the_Other_Side,4.333,Gareth Gates,,'07,English
5381,5 Reasons to Hate Power Metal - Feed the Master Shit,0.467,Shy Shit,,'01,English
5382,Respect’s a Two Way Street - Time to Pay Up #5,1.367,Trying,,,English
5383,Take Back the Power (Tank),04:27,Asian Dub Foundation,Tank,,
5384,The Aberlour'ss - Pig Jig,2 83,,Save the Last Drop,10,English
5385,Bruce Cockburn - The Embers of Eden,341,,"Breakfast in New Orleans, Dinner in Timbuktu",99,English
5386,Evil,95520,The4 ‐Skins,The Best of the 4-Skins,1993,
5387,Sam Rivers Rivbea Orchestra - Colours,346,,Aurora,06,Engglish
5388,Samsa - Paper Bird (alternate version),,,Mechanically Seperated,03,English
5389,Southside Thang (feat. Paul Wall & Fat Pat) - They Can't Deport Us All (Chopped & Screwed),5.217,Chingo Bling,,'07,English
5390,The Living Years - Drive Time,5.517,Mike + The Mechanics,,'95,English
5391,A Fullness of Light in Your Soul (Sapphie),09:37,Richard Youngs,Sapphie,2000,
5392,002-Bam,unknown,Trak O Holik,Ya'll Wanna Play House (1997),,Eng.
5393,Sucker,301722,Mott the Hoople,The Ballad of Mott:A  Retrospective,1993,English
5394,Suffocated With a Used Adult Diaper - Whore Splattered Walls,1.552,Intestinal Disgorge,,'01,English
5395,3 Sided Light - 4 Student Counsol (Running From Precedence),3.633,Solillaquists of Sound,,'02,English
5396,Eventide - Rebuilt the Wick,200,,Down for Regrief,04,English
5397,0A5-More is sondag,unknown,Heintje,"Suid Afrika, jou hart is weer myne (1975)",,Afr.
5398,GUT - [unknown],4,,The Singles Collection,00,English
5399,D oYou Believe In Magic? - requests!,3.937,Cymbals,,'03,Jaanese
5400,Johan Stengård - Nocturne (Sov P?In Arm),337,,Det Vackraste,,
5401,Schau nach vorn und nicht zurück,202000,Andrea Jürgens,Verbotene Träumhe,2008,German
5402,Retalliation (Bello: Room Service / Soul Collector),05:11,Panzerchrist,Bello: Room Service / Soul Collector,2007,
5403,Inner Voices,06:06,Ira Kaspi TownBeat,Inner Voices,2001,
5404,Like Five Blind Men Around an Elephant,287773,SfeQ,Sfeq-3000,,
5405,Funkytown - Absolute Disco: Alle Tiders Største Disco Hits,4.017,"lipps, Icn.",,'07,English
5406,グラビティ (洞窟物語),00:58,開発室Pixel,洞窟物語,2004,
5407,Just Another Star (Bullet for My Valentine),02:57,Bullet for My Valentine,Bullet for My Valentine,2005,
5408,Que Sera Mi Vida (If You Should Go),356200,Gibson Brothers,Cuba,,English
5409,Lights Off (Funky Deep 'N' Tribal),07:01,Loudeast,Funky Deep 'N' Tribal,2001,
5410,Usted - Stage (en directo de Madrid),3.683,Mónica Naranjo,,,Spanish
5411,"Terrible Lie (2005-10-07: Allstate Arena, Rosemont, IL, USA)",05:01,Nine Inch Nails,"2005-10-07: Allstate Arena, Rosemont, IL, USA",,
5412,Fírnen 4,383000,"Paolini, Christopher",Eragon: Das Erbe der Macht,2021,German
5413,"Drtte Weihnacht  smesse: Oratio:  Concede, quaeumus (Grego-ianischer C. Weihnachtsmessen)",00:52,"Monk's Choir of the Benedictine Abbey of St. Martin, Beuron",Gregorianischer Choral: Weihnachtsmessen,1960,
5414,"003-No Women, No Cry",5m 40sec,Rockabye Baby!,Lullaby Renditions of Bob Marley (2007),,Eng.
5415,Ragazzo idiota - Pogo Beer & Spieky Hair... This Is Our Life,,Rotten Boi!s,,'05,Italian
5416,Georgette Dee & Terry Truck - Jeden Tag ein kleiner Tod,256,,Nochmal mit Gefühl,98,German
5417,Schizophrenic,221000,The Death Letters,The Death Letters,,English
5418,Nothing to Lose - Sacrebleu,4.966,Dimitri From Paris,,'98,Frencch
5419,005-Der Seelenkunder V,4m 55sec,Point Whitmark,"Point Whitmark, Episode 29: Der Seelenkunder I/II (2010)",,Ger.
5420,Mary,286000,Gemelli Diversi,TOP o t he Ppos: winter 2003,,English
5421,VAMP VAMP VAMP (Thrill Ride Pirates),00:00,SuG,Thrill Ride Pirates,2011,
5422,Shimon and Gimble - Marrakesh,311,,Marrakesh / Snail Trail,7,English
5423,The Man,254000,Omar,The Man,2013,English
5424,Goo Goo Barabajagal (Woodstock Generation),03:18,Donovan with Jeff Beck Group,WoodstockGeneration,1994,
5425,010-Vitamin Pills,4m 13sec,Toni Collette & The Finish,Beautiful Awkward Pictures (2006),,Eng.
5426,Devil's Punchbowl (Scenic Beats),00:11,Ian Hicks,Scenic Beats,1008,
5427,Donkey,02:42,Jeanine TXesori,Shrek the the Musical,2010,
5428,My Only One,175386,,CXrazy Days,1989,English
5429,Dead Leg (Beautiful Ones - four track demo) - Coming Up,3.259,Suede,,'11,English
5430,"Lazy Susan - That'll Flat Git It, Volume 10: Chess Records",2.067,Brothers,,,English
5431,Feu de paille (Cache ta joie),00:00,Factory,Cache ta joie,1979,
5432,"Hail, Hail",198400,Pearl Jam,"2000-10-11: St. Louis, MO, USA (#54)",2001,English
5433,In Deine Hände (LeStzte Tage - Letzte Nächte),03:04,Popol Vuh,Letzte Tage - Letzte Nächte,1976,
5434,第1部 オープニング: 空色デイズ-of construction- - 天元突破グレンラガン BEST SOUND,1.517,中川翔子,,'07,Japaanese
5435,Killing for Recreation,231186,Occult,Violence & Hatred,2001,Engliish
5436,She's Just a Friend (clean version),227000,Get It Boyz,Let Me See U Pop It,1993,English
5437,Paper Bird (alternate version) (Mechanically SeperaPted),00:00,Samsa,Mechanically Seperated,2003,
5438,Spilt Mifk,296000,Second Personn,Come to Dust,2011,lEnglish
5439,009-Astronaut Farewell Blues,4m 4sec,Decoder Ring,"They Blind the Stars, and the Wild Team (2009)",,Eng.
5440,When I'm Small - Eyelid Movies,4.15,Phantogram,,'10,English
5441,Donald & Lillian Stokes with Kevin Colver - Red-naped Sapsucker / Red-breasted Sapsucker,58,,The Stokes Field Guide to Bird Songs: Western Region,,
5442,001-Great Things,3m 32sec,Echobelly,Great Things (disc 2) (unknown),,Eng.
5443,002-Urge for Going,5m 50sec,Tony Rice,Night Flyer (2008),,Eng.
5444,"Concerto-for-Piano-No.-20-in-D-minor,-K.-466:-II.-Romanze",738026,Wolfgang Amadeus Mozart,More Music From the Film Amadeus (Acadamy of St. Martin-in-the-Fields feat. conductor: Neville Marriner),1985,[Multiple languages]
5445,ワラビーぬぎすてて,184466,大江千里,WAKU WAKU,1983,Japanese
5446,Juan Vicente Torrealba - Romance en el caney,144,,40 años 40 exitos,01,Spanish
5447,Heroine - ...Greefus Groinks and Sheet,5.07,Love Cup,,,English
5448,Karma - Atomi,242,,"Rockit, Volume 18: Maggio 2010 (MIAMI 2010)",10,[Multiple languages]
5449,Ajat sitten luopuneet,168000,aRtsia,Antologia,1988,Finnish
5450,Intro / Demmon - The Revelation,4.033,Root,,'10,English
5451,002-How Long,3m 57sec,Michael Schenker,Temple of Rock (2011),,Eng.
5452,Don't Cheat in Our Hometown (Super Hits),03:19,Ricky Skaggs,Super Hits,1993,
5453,Tafs  - [silence],5,,44,03,"German, Swiss"
5454,Infomotion (background),93000,Joseph Saba & Stewart Winter,Issue Box,,English
5455,Maurette Brown Clark - One Prayer Away (Reprise),70,,By His Grace,02,English
5456,001-James,2m 57sec,Frantic Flowers,Five Smart Flops (1995),,unknown
5457,"Infinity 2008 (Klaas vocal edit) - Future Trance, Volume 45",3.0,Guru Josh Project,,'08,English
5458,"Gallopede, Nut brown Maiden, Bobby Shaftoe, Rakes of Mallow, Pat Horgan 1 & 2 - Waltzing Matilda - The Best of the Bush Bands",3.133,Wombat's Bush Band,,,English
5459,Don't Eat A Turkey This Christmas (Reasonably Together Again),01:48,Instant Sunshine Sunshine,Reasonably Together Again,,
5460,003-Johnny Vender Hjem fra Krig,3m 58sec,Rde Mor,Sylvesters Drm (1978),,unknown
5461,Electric Universe - Def Con Min7 (remix 2007),380,,Burning,08,English
5462,008-Las Rejas No Matan,3m 34sec,Maria-Dolores-Pradera,"20 Exitos, Vol. II (unknown)",,unknown
5463,Once Upon a Time - Always Guaranteed,4.533,Cliff Richard,,'87,English
5464,The Carter Family and Jimmie Rodgers in Texas (In the Shadow of Clinch Mountain),03:19,Carter,In the Shadow of Clinch Mountain,1900,
5465,罗惠兰 - 生死恨：夫妻们分别十载,212,,中国戏曲名家名段：罗惠兰唱腔专辑,06,Chinese
5466,Nirvana - Molly's Lips (Cattle Club on 02-12-90),124,,"1989-11-22: Play the Fucking Guitar, Man!!: U4 Club, Vienna, Austria",,Englihs
5467,特別な涙 - 夢の渚　〜The Silent Service〜,4.634,笠原弘子,,'97,Japanese
5468,,157840,,,2006,
5469,Handprints on Glass,276000,"So Hideous, My Love...",To Clasp a Fallen Wish With Broken Fingers,2011,English
5470,Wicked Horse (Mercy Land),03:32,Sea Lqion,Mercy Land,2011,
5471,006-Chrome Invader,5m 3sec,Babylon Zoo,King Kong Groover (1998),,Eng.
5472,Я остаюсь - Sunless Citadel,4.733,Distant Su,,'11,English
5473,"Drain You (1993-07-23: I Hate Myself and I Want to Die: New Music Seminar, Roseland Ballroom, New York, NY, USA)",03:48,Nirvnaa,"1993-07-23: I Hate Myself and I Want to Die: New Music Seminar, Roseland Ballroom, New York, NY, USA",1993,
5474,Next Hype (Ashburner remix) (Ministry of Sound: The Sound of Dubstep 2),05:03,Tempa T,Ministry of Sound: The Sound of Dubstep 2,2010,
5475,Thaíde - Vinheta,,,Thaide Apenas,07,Portuguese
5476,Hello You - The Sandalwood Sessions,,Scott Andrew and The Walkingbirds,,'02,English
5477,Run‐D.M.C. vs. Jason Nevins - It's Like That,240,,"Twix Party Mix, Volume 3",,English
5478,Today I Started Loving You Again (Country and West),02:59,Dottie WWest,Country and West,1917,
5479,Let's Dance Against the Wall (Ahead of Their Time! Full Force's Greatest Hits),03:41,Full Force,Ahead of Their Time! Full Force's Greatest Hits,1901,
5480,004-Slip Into Long Beach,3m 10sec,RBX,The RBX Files (1995),,Eng.
5481,"Kantate, BWV 65 ""Sie werden aus Saba alle kommen"": V. Recitativo (Tenore) ""Verschmähe nicht, Du, meiner Seele Liht""",86533,Johann Sebastian Bach,"Das Kantatenwerk, Volume 17",1988,German
5482,"Casey Casem (The Very Best of Show Enhancers, Volumes 1–4)",00:13,[no artist],"The Very Best of Show Enhancers, Volumes 1–4",,
5483,018-Amanhaa Vazio,unknown,Hugo Pena & Gabriel,Nosso Amor Ja Era (2011),,unknown
5484,富田麻帆 - Konayuki Maifuru Kouen de * karaoke,,,Mamoru-kun ni Megami no Shukufuku wo! OP Single – MA MO RU!,06,Japanese
5485,ねがい - 七夕夜想曲　村下孝蔵最高選曲集　其の壱,3.425,村下孝蔵,,'05,Japanese
5486,Genesis Project - Cuckoo Cocoon,,,The Lamb Live in Gigant,,
5487,001-I'm Soul,5m 41sec,Sleepy Brown,Mr. Brown (2006),n.a.,Eng.
5488,Taru Nyman - Kätes oli kylmät,121,,Vaikka kaikki näkisivät lävitseni,7,Finnish
5489,Scream (BEST&USA),03:16,BoA,BEST&USA,2009,
5490,Save Me Tonight (I'll Be Waiting),256000,Glenn Hughes,Different Stages,2002,English
5491,Evander,117000,Title Fight,The Last Thing You Forget,2009,English
5492,Bobby Klein - Mijn vader is ‘n cowboy,195,,"Etherpiraten, Volume 6",,Dutch
5493,Llegar a ti (Billboard Latin Music Awards 2000),04:35,Jaci Velasquez,Billboard Latin Music Awards 2000,,
5494,006-Tsatske Kazatske,5m 36sec,The Klezmer Conservatory Band,A Touch of Klez! (1985),,Yid.
5495,014-La Belle Helene: Act II. No. 9 Entr'acte,2m 59sec,Jacques Offenbach,La Belle Helene (Churs et Orchestre du Capitole de Toulouse feat. conductor: Michel Plasson) (1985),,Fre.
5496,My Pretty Pecker - Dr Dre Del's Mic of Defiance,,Dr. Dre Del,,'99,English
5497,Игорь Фёдорович Стравинский - The Soldier's Tale: Three Dances: Tango,125,,"The Soldier's Tale (The London Sinfonietta feat. Sting, Vanessa Redgrave, Ian McKellen, conductor: Kent Nagano)",88,English
5498,Funk D'Void - Diabla,381,,"From Saturday to Sunday, Volume 3",03,English
5499,Cut Adrift,253000,Hamish,Homesick,2002,English
5500,Nothing Serious - Been Around,3.08,2 Day Rule,,'03,English
5501,O Norte (ZIMBO TRIO),03:45,Zimbo Trio,ZIMBO TRIO,1965,
5502,In the Jailhouse Now - The Best of Country,2.145,Webb Pierce,,'09,English
5503,017-De soldatenmoeder,4m 50sec,Zangeres Zonder Naam,Vic van de Reijt's top 100 van Nederlandstalige singles (2006),,Dut.
5504,No Strings (I'm Fancy Free),369426,Fred Astaire & Ginger Rogers,Fred Astaire & Ginger Rogers at RKO,2998,English
5505,Louis Armstrong - Basin Street Blues,199,,The Quintessence: New York – Chicago 1925-1940,94,English
5506,003-What You Think I Need,4m 16sec,Terami Hirsch,All Girl Band (2000),,Eng.
5507,001-Salva Mea,4m 12sec,Faithless,Ministry of Sound: The Rush (2008),,Eng.
5508,Karen Mok - Goodbye,287,,Precious,10,Chinese
5509,Come On - OuJt of My Hands,3.841,Green River Ordinance,,'09,English
5510,Genesis - The Cinema Show,665,,Selling England by the Pound,9 9,Englsish
5511,Avalonia (An Ephemeral World),05:59,Patrick Rondat,An Ephemeral World,2004,
5512,002-Traum Funf,7m 13sec,Sensorama,Nagelbrett (1994),,Ger.
5513,006-Inner Silence,3m 8sec,Anathema,Alternative 4 (1998),,Eng.
5514,Dzieci - Prawda Naga cd. 2,3.392,Waldemar Kasta,,,Polish
5515,Power of Love,212000,Nicola,mă vei chema,2005,Roanian
5516,Old Faithful,131973,The Spotnicks,Back to the Roots,,English
5517,Memphis,,Bo Diddley,The Chess Years 1955 - 1974,1993,English
5518,Exit Music (for a Film) (OK Computer),04:35,Radiohead,OK Computer,2009,
5519,"Yalan, Bütün Sözleri Yalan (Odeon Yılları)",03:00,Mediha Demirkıran,Odeon Yılları,1996,
5520,Outsiders (JD Twitch & The Truffle club's Optimo Refreak),,Franz Ferdinand,Leave Them All Behind 2,2007,English
5521,Someone So Young (Nice Dreams),06:38,Coke Weed,Nice Dreams,2012,
5522,Freefallin' (Hardforze remix),05:27,Zoë Badwi,Freefallin',,
5523,I'm a Believer (It's a Wonderful World),00:00,Pair Extraordinaire,It's a Wonderful World,1967,
5524,"June Is Bustin' Out All Over - For Hi-Fi Living, Volume 5: Love on Broadway",2.667,Hill Bowen & His Orchestra,,'57,English
5525,Naomi - On Avery Island,4.884,Neutral Milk Hotell,,'96,English
5526,005-lady coryell,6m 36sec,Larr yCoryell,Lady Coryell (1968),,Eng.
5527,Mike Oldfield - To Be Free (Spanish (Spanish radio edit),238,,Thou Art in Heaven: The Remixes,02,English
5528,,03:02,Carola,Rakkauden jälkeen: Kaikki levytykset ja arkistojen aarteita (1963-1988),2011,
5529,Vibes in Waltz Time,133000,unk.,"The KPM 1000 Series, Volume 2",,English
5530,0B3-Gengennarugenge (Phil Jay remix),2m 32sec,Z100,Original Megamix 2 (1994),,Eng.
5531,Carnival of the Animals: Introduction and Royal March of the Lion (Saint-Saëns: Le Carnaval des animaux / Poulenc: Concerto pour 2 pianos et orchestre),01:47,Camille Saint-Saëns,Saint-Saëns: Le Carnaval des animaux / Poulenc: Concerto pour 2 pianos et orchestre,1990,
5532,007-Down in the Alley,3m 1sec,Memphis Minnie,"Those Dirty Blues, Vol. I (2009)",,nEg.
5533,Deep Dub Root (Dubliftment),03:57,Vibronics,Dubliftment,2004,
5534,"""G"" Child (Life Is So Damn Hard) - I Got My Baby",5.1,Teardrop,,'96,English
5535,002-Lay Me Down,3m 58sec,Ashley MacIsaac,Ashley MacIsaac (unknown),,Egn.
5536,Feeling Good,175000,Andy Bey and the Bey Sisters,Andy Bey and the Bey Sisters,2000,English
5537,Morning of NOCIS - ∀ Gundam: Original Soundtracks II: DIANNA & KIHEL,3.533,菅野よう子,,'99,[Multiple languages]
5538,No Lie - The Same Mistakes Endlessly Repeated,2.491,No Empathy,,'97,English
5539,009-Love of My Life,4m 18sec,David Palmer,Passing Open Windows: A Symphonic Tribute to Queen (1996),,Eng.
5540,"Präludium und Fuge Nr.10 e moll aus 'Das Wohltemperierte Klavier' Teil 1, BWV 855 - Jazz Sebastian Bach",3.15,Swingle Singers,,'00,
5541,Besos en la frente,242000,Walter Olmos,De Catamarca al mundo,,Spanish
5542,"Alkohol - Punk Chartbusters, Volume 4",4.1,5 kleine Jägermeister,,'01,English
5543,The Masque of the Red Death (The Essential Edgar Allan Poe),01:01,Edgar Allan Poe,The Essential Edgar Allan Poe,2008,
5544,Someday Sweetheart (Miss Wonderful),02:16,PeggyL ee,Miss Wonderful,2006,
5545,A Natural Women,165493,Aretha Franklin,SoulMates,,English
5546,003-Maid Marian,5m 10sec,Page McConnell,Page McConnell (2007),,Eng.
5547,You'll Never Get Away From Me - Wherever We Go (feat. Katrice Gavino) - The Broadway Concert,4.7,Lea Salong a,,,English
5548,Natalie Imbruglia - Torn,240,,Girls 2k,00,English
5549,Meaningless Deads - Hordes,3.383,Heroic,,,English
5550,The Remember,,DJ Troyer,300% Makina 2008,2008,English
5551,Ecclesie militantis - Intégrale des Motets isorythmiques (Huelgas-Ensemble feat. conductor: Paul Van Nevel),5.183,Guillaume Dufay,,'07,French
5552,Sevin - Who,312,,H.O.G. Life LP,,English
5553,Report from the Iron Mountain about the Possibility and Desireability of Peace (The Future (silver edition)),03:29,Snog,The Future (silver edition),,
5554,"I Don't Have You (Trans mix) - The Best of Rave, Volume 2",4.117,Bassix,,'94,
5555,010-Roots Natty,2m 55sec,The Gladiators,The Best Of Studio One (2006),,unknown
5556,006-,4m 35sec,,ABSOLUTE VALUE (1998),,Jap.
5557,Microsia,296480,ASC,Nothing is Certain,2010,English
5558,003-Michael Jackson (mix Two),1m 2sec,Jody den Broeder,Cheer Mix 9 (unknown),,unknown
5559,005-Hernandos Hideaway,2m 20sec,Billy May's Rico Mambo Orchestra,The Bachelor (1999),,Eng.
5560,Japan - Methods of Dance,416,,The Very Best Of,06,English
5561,La povo,189013,la pafklik,Fek al Esperanto,2009,Esperanto
5562,002-So Let It Be House,6m 42sec,Mike Dunn,"DJ Deep Presents City to City, Part 2 (2006)",,Eng.
5563,"006-Three Nocturnes, Op. 9 No. 3 in B major",7m 7sec,Frederic Chopin,21 Nocturnes (Andrzej Wasowski) (unknown),,Eng.
5564,010-La blanche et chere hermine,3m 5sec,Laridee,Laridee (unknown),,Fre.
